stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
60,3,0.002882589043057407,0.004323883564586111,0.001441294521528704,0.007206472607643517,111.94921117012527,128,16,16,31.650820622378745,16;32;64;128,31.650820622378745;11.800741915842305;9.094206997012492;1.564608149208992,0.2,2,249,0.97265625,-285.244667470688,-161.78651327616535,123.45815419452265,37.867373734069396,11.833554291896686,7.542186975479126
60,4,0.004323883564586111,0.005765178086114814,0.0014412945215287031,0.007206472607643517,119.23019726306634,128,16,16,31.315231272316392,16;32;64;128,31.315231272316392;9.096340827247248;7.089003324504277;1.8816406335473026,0.2,2,244,0.953125,-161.78651327616535,-80.52208183449693,81.26443144166842,39.857701342671334,12.455531669584792,7.605181932449341
60,5,0.005765178086114814,0.007206472607643517,0.0014412945215287031,0.007206472607643517,123.16757783009884,128,16,16,26.402661895843792,16;32;64;128,26.402661895843792;7.614973143057376;4.84525193003823;1.9853525397364626,0.2,2,243,0.94921875,-80.52208183449693,-54.88686143257655,25.635220401920378,39.55144989807545,12.359828093148577,7.51925802230835
62,1,0.0,0.001386894742556313,0.001386894742556313,0.006934473712781565,75.452242743591,128,16,16,31.111535717619585,16;32;64;128,31.111535717619585;12.237307003518328;8.402259062423859;1.7600859434287304,0.2,2,255,0.99609375,-1261.7307640681975,-362.4576525967568,899.2731114714406,43.783169073909576,13.682240335596742,7.5467000007629395
62,2,0.001386894742556313,0.002773789485112626,0.001386894742556313,0.006934473712781565,109.9165744588428,128,16,16,32.303201116972424,16;32;64;128,32.303201116972424;12.145767486220175;7.81832599047007;2.0299430652363895,0.2,2,249,0.97265625,-362.4576525967568,-203.03048892237712,159.4271636743797,42.573780420169136,13.304306381302855,7.675191879272461
62,3,0.002773789485112626,0.004160684227668939,0.001386894742556313,0.006934473712781565,118.39823189496268,128,16,16,25.61692825990213,16;32;64;128,25.61692825990213;9.43812387497288;6.680714083435582;2.2112222221185176,0.2,2,254,0.9921875,-203.03048892237712,-131.1346295545809,71.89585936779622,38.50243103867025,12.032009699584453,7.486588001251221
62,4,0.004160684227668939,0.005547578970225252,0.001386894742556313,0.006934473712781565,122.67681149579985,128,16,16,23.817803274343873,16;32;64;128,23.817803274343873;9.13743696869992;5.69391821053479;1.1758444431112558,0.2,2,250,0.9765625,-131.1346295545809,-82.82525142421946,48.30937813036144,37.96098594397724,11.862808107492887,7.549338102340698
62,5,0.005547578970225252,0.006934473712781565,0.001386894742556313,0.006934473712781565,124.2639862780652,128,16,16,30.802189425275152,16;32;64;128,30.802189425275152;8.92580458899241;7.956129631958085;2.0917694034358356,0.2,2,243,0.94921875,-82.82525142421946,-50.30389261106029,32.52135881315917,39.08797537380768,12.2149923043149,7.49848198890686
64,1,0.0,0.0012059616602479303,0.0012059616602479303,0.006029808301239651,75.67136346321689,128,16,16,34.269830196401905,16;32;64;128,34.269830196401905;11.644984668978088;7.741256881421301;2.1846227286915414,0.2,2,256,1.0,-1315.8182680960745,-430.51063069258817,885.3076374034863,42.41252954549991,13.25391548296872,7.471912860870361
64,2,0.0012059616602479303,0.0024119233204958606,0.0012059616602479303,0.006029808301239651,109.31651927725882,128,16,16,25.44300700271873,16;32;64;128,25.44300700271873;11.054004094206311;7.622298949163144;2.5475265431530834,0.2,2,252,0.984375,-430.51063069258817,-269.5971466128249,160.9134840797633,37.97804148400163,11.868137963750508,7.6123998165130615
64,3,0.0024119233204958606,0.003617884980743791,0.0012059616602479303,0.006029808301239651,116.88405300564841,128,16,16,24.792346454649365,16;32;64;128,24.792346454649365;10.387347199999036;5.555993870738517;2.4903219974992132,0.2,2,252,0.984375,-269.5971466128249,-181.61301723041106,87.98412938241381,38.15467031013962,11.923334471918631,7.544510126113892
64,4,0.003617884980743791,0.004823846640991721,0.0012059616602479303,0.006029808301239651,120.428463270348,128,16,16,26.62002494702301,16;32;64;128,26.62002494702301;13.42124287267049;6.688268392884411;2.2589856825466175,0.2,2,248,0.96875,-181.61301723041106,-139.73763541970402,41.87538181070704,40.55033938507583,12.671981057836197,7.521169900894165
64,5,0.004823846640991721,0.006029808301239651,0.0012059616602479294,0.006029808301239651,123.36092259371655,128,16,16,34.86706569658557,16;32;64;128,34.86706569658557;9.814651787490133;7.589919178914233;2.6664696807377233,0.2,2,250,0.9765625,-139.73763541970402,-95.18427447974682,44.5533609399572,37.39671306864539,11.686472833951683,7.507385969161987
66,1,0.0,0.0012436356231555208,0.0012436356231555208,0.006218178115777603,85.2133009400364,128,16,16,36.91025626527359,16;32;64;128,36.91025626527359;15.090732055836629;11.84073464295937;2.7438228437353454,0.2,2,253,0.98828125,-1150.6652644996066,-442.98341855069157,707.681845948915,46.013402447968666,14.379188264990207,7.609644174575806
66,2,0.0012436356231555208,0.0024872712463110415,0.0012436356231555208,0.006218178115777603,109.68947855087255,128,16,16,29.839229956459103,16;32;64;128,29.839229956459103;10.252861077400123;6.857509405154303;2.6414436518186224,0.2,2,254,0.9921875,-442.98341855069157,-264.28677844884805,178.6966401018435,41.32381069722865,12.913690842883954,7.517455101013184
66,3,0.0024872712463110415,0.003730906869466562,0.0012436356231555206,0.006218178115777603,118.56594729129458,128,16,16,30.638626341046574,16;32;64;128,30.638626341046574;12.773866405601837;6.826974428442975;2.494455498142948,0.2,2,253,0.98828125,-264.28677844884805,-190.03102251444943,74.25575593439862,37.42908914035697,11.696590356361552,7.6780970096588135
66,4,0.003730906869466562,0.004974542492622083,0.001243635623155521,0.006218178115777603,120.82968847191775,128,16,16,33.53531459741253,16;32;64;128,33.53531459741253;11.37127458262388;9.097461418778877;2.3617812926806727,0.2,2,251,0.98046875,-190.03102251444943,-100.21419807127677,89.81682444317266,40.37008559784467,12.615651749326458,7.555625915527344
66,5,0.004974542492622083,0.006218178115777603,0.0012436356231555201,0.006218178115777603,124.34131515858438,128,16,16,35.30430017603384,16;32;64;128,35.30430017603384;12.146249108835995;7.550248574701042;2.5578030776425824,0.2,2,243,0.94921875,-100.21419807127677,-86.83535143511835,13.378846636158414,43.83801580993524,13.699379940604762,7.722967863082886
68,1,0.0,0.0009271396050079721,0.0009271396050079721,0.0046356980250398605,74.05090167999768,128,16,16,37.604072039967576,16;32;64;128,37.604072039967576;10.929457417555572;10.42362584482437;2.604815689931851,0.2,2,254,0.9921875,-1968.7560390275903,-588.4933901275508,1380.2626489000395,42.89464253930353,13.404575793532354,7.528249979019165
68,2,0.0009271396050079721,0.0018542792100159442,0.0009271396050079721,0.0046356980250398605,110.65572346158989,128,16,16,40.92385020612145,16;32;64;128,40.92385020612145;14.360718371407177;10.439553855222773;2.9449165947522165,0.2,2,253,0.98828125,-588.4933901275508,-371.4425458787009,217.0508442488499,41.80520359815626,13.064126124423831,7.532164812088013
68,3,0.0018542792100159442,0.0027814188150239163,0.0009271396050079721,0.0046356980250398605,117.99392182316517,128,16,16,30.16931419681161,16;32;64;128,30.16931419681161;11.744325727201074;6.996644027749855;2.4167629719301145,0.2,2,256,1.0,-371.4425458787009,-290.7919279204216,80.65061795827933,38.566537235869035,12.052042886209072,7.746964931488037
68,4,0.0027814188150239163,0.0037085584200318884,0.0009271396050079721,0.0046356980250398605,121.13732669023491,128,16,16,24.22692673665685,16;32;64;128,24.22692673665685;7.492599209268277;6.450612546212727;2.3342146241116923,0.2,2,252,0.984375,-290.7919279204216,-258.94382141460665,31.84810650581494,36.50651155892461,11.408284862163939,7.782294034957886
68,5,0.0037085584200318884,0.0046356980250398605,0.0009271396050079721,0.0046356980250398605,122.06280478577052,128,16,16,24.51547846665779,16;32;64;128,24.51547846665779;9.007210100321167;6.578366295327884;1.7498714288449728,0.2,2,253,0.98828125,-258.94382141460665,-144.93498203111812,114.00883938348852,37.92010820854773,11.850033815171166,7.901083946228027
70,1,0.0,0.0007590752486706749,0.0007590752486706749,0.003795376243353374,82.54359169712423,128,16,16,30.6506741210977,16;32;64;128,30.6506741210977;15.116892262177922;9.151095153995048;2.3976022523980243,0.2,2,254,0.9921875,-1864.1639546572696,-856.3047113204375,1007.8592433368322,47.734457481080845,14.917017962837763,7.576063871383667
70,2,0.0007590752486706749,0.0015181504973413498,0.0007590752486706749,0.003795376243353374,106.92780364527626,128,16,16,37.20862430451204,16;32;64;128,37.20862430451204;11.448330602666669;9.647063687332638;2.377864285861967,0.2,2,252,0.984375,-856.3047113204375,-513.4231429492356,342.88156837120187,45.162230816534525,14.113197130167038,7.565310001373291
70,3,0.0015181504973413498,0.0022772257460120246,0.0007590752486706749,0.003795376243353374,116.78270293421075,128,16,16,39.307621982887376,16;32;64;128,39.307621982887376;12.59346823227184;8.900192191906644;2.4405637438701357,0.2,2,250,0.9765625,-513.4231429492356,-343.7637718367623,169.6593711124733,39.27657951685637,12.273931099017616,7.569037914276123
70,4,0.0022772257460120246,0.0030363009946826995,0.0007590752486706749,0.003795376243353374,122.65536718476416,128,16,16,23.887642459094906,16;32;64;128,23.887642459094906;10.695030815070849;7.832295799856408;1.4639090253493237,0.2,2,254,0.9921875,-343.7637718367623,-245.916546575143,97.84722526161931,38.98919247338793,12.184122647933728,7.488497018814087
70,5,0.0030363009946826995,0.003795376243353374,0.0007590752486706744,0.003795376243353374,124.51215274549486,128,16,16,30.211136286401516,16;32;64;128,30.211136286401516;13.385602487016298;6.9457714501022645;2.0770216217188233,0.2,2,254,0.9921875,-245.916546575143,-202.67874821228907,43.23779836285394,36.92263339456416,11.538322935801299,7.508730888366699
72,1,0.0,0.0009334813240823614,0.0009334813240823614,0.004667406620411807,79.26562034194846,128,16,16,32.66483677490308,16;32;64;128,32.66483677490308;12.072035075056732;8.84509819284682;2.5969625711015456,0.2,2,255,0.99609375,-1641.0954739004374,-669.0487623431254,972.0467115573119,42.77948281195448,13.368588378735774,7.495180130004883
72,2,0.0009334813240823614,0.0018669626481647229,0.0009334813240823614,0.004667406620411807,108.09911294049222,128,16,16,34.77210464448795,16;32;64;128,34.77210464448795;9.640258146908705;6.7101221527199035;2.478215193628018,0.2,2,254,0.9921875,-669.0487623431254,-388.38006917689927,280.66869316622615,39.971070650274655,12.490959578210829,7.494817018508911
72,3,0.0018669626481647229,0.002800443972247084,0.0009334813240823613,0.004667406620411807,117.11162555535145,128,16,16,33.817159988310465,16;32;64;128,33.817159988310465;12.028315131827917;8.824783268585138;2.827974730784403,0.2,2,251,0.98046875,-388.38006917689927,-265.7861776754726,122.5938915014267,38.85560524001543,12.142376637504821,7.584197998046875
72,4,0.002800443972247084,0.0037339252963294457,0.0009334813240823615,0.004667406620411807,120.66873702473738,128,16,16,30.096948769470913,16;32;64;128,30.096948769470913;11.69851271322167;6.978685255978083;2.271496495439478,0.2,2,252,0.984375,-265.7861776754726,-209.77957790810615,56.006599767366424,40.30974061703481,12.596793942823378,7.492938995361328
72,5,0.0037339252963294457,0.004667406620411807,0.0009334813240823611,0.004667406620411807,122.28155131242478,128,16,16,33.594305409498965,16;32;64;128,33.594305409498965;12.24091979127173;9.022223041874877;1.8732751603355764,0.2,2,252,0.984375,-209.77957790810615,-165.47026460792404,44.30931330018211,39.102569727518485,12.219553039849526,7.512562990188599
74,1,0.0,0.001106063977167553,0.001106063977167553,0.005888653558773533,64.00000003191136,128,16,16,36.27056194102366,16;32;64;128,36.27056194102366;14.537473716857265;8.901620995935417;2.6349548367796873,0.2,2,254,0.9921875,-1908.319735455676,-610.001372504048,1298.318362951628,42.32552532717339,13.226726664741683,7.5600409507751465
74,2,0.001106063977167553,0.00228379468892226,0.001177730711754707,0.005888653558773533,102.82117266698155,128,16,16,27.20656930402832,16;32;64;128,27.20656930402832;15.290623158793789;6.771857866896817;2.76676089401837,0.2,2,252,0.984375,-610.001372504048,-313.6927903385367,296.3085821655113,42.67626917608777,13.336334117527429,7.524955987930298
74,3,0.00228379468892226,0.0034615254006769665,0.0011777307117547065,0.005888653558773533,116.30337971543791,128,16,16,32.92198551827926,16;32;64;128,32.92198551827926;8.556921772186799;7.696482836170524;2.5630104546582904,0.2,2,254,0.9921875,-313.6927903385367,-195.01365483703557,118.67913550150115,37.56582724568321,11.739321014276003,7.492471218109131
74,4,0.0034615254006769665,0.004639256112431673,0.0011777307117547065,0.005888653558773533,121.52314130096411,128,16,16,29.635364390818467,16;32;64;128,29.635364390818467;9.044463937128837;6.099357770570056;1.4598093560623955,0.2,2,252,0.984375,-195.01365483703557,-145.0138206660049,49.99983417103067,37.20122362262389,11.625382382069965,7.555701971054077
74,5,0.004639256112431673,0.005816986824186379,0.0011777307117547065,0.005888653558773533,122.78055104329634,128,16,16,29.97061668004613,16;32;64;128,29.97061668004613;11.047995028265513;7.767937498074586;1.9049275546880113,0.2,2,243,0.94921875,-145.0138206660049,-113.05088054563385,31.96294012037106,39.14600843550502,12.233127636095317,7.601804971694946
74,6,0.005816986824186379,0.005888653558773533,7.166673458715387e-5,0.005888653558773533,127.98373550380099,128,16,16,25.08506077457323,16;32;64;128,25.08506077457323;8.306314119986048;5.255853124239533;1.0801303203948176,0.2,2,243,0.94921875,-113.05088054563385,-81.40751988452394,31.64336066110991,41.70986264714781,13.034332077233689,7.524551868438721
76,1,0.0,0.0014433487342674423,0.0014433487342674423,0.007216743671337211,70.28639431956825,128,16,16,38.37862530673884,16;32;64;128,38.37862530673884;12.664089285838504;9.541146268555321;2.571497795900058,0.2,2,256,1.0,-1455.0836161738262,-481.61539183277637,973.4682243410498,41.084630587202206,12.838947058500688,7.491822957992554
76,2,0.0014433487342674423,0.0028866974685348846,0.0014433487342674423,0.007216743671337211,104.09294148091824,128,16,16,36.510527679662154,16;32;64;128,36.510527679662154;12.260515062285;8.617238174329472;2.233303771716774,0.2,2,255,0.99609375,-481.61539183277637,-281.7424350664951,199.87295676628128,36.91575622151826,11.536173819224455,7.507771015167236
76,3,0.0028866974685348846,0.004330046202802327,0.001443348734267442,0.007216743671337211,113.6681783881862,128,16,16,31.864324799295115,16;32;64;128,31.864324799295115;10.49297175723249;6.029852495273687;2.5974413184624345,0.2,2,251,0.98046875,-281.7424350664951,-174.79508807440288,106.9473469920922,38.97115792361107,12.178486851128458,7.506584882736206
76,4,0.004330046202802327,0.005773394937069769,0.0014433487342674425,0.007216743671337211,120.07272293298182,128,16,16,31.451142401917224,16;32;64;128,31.451142401917224;12.337809117357473;8.030729756494583;2.4455965876066066,0.2,2,249,0.97265625,-174.79508807440288,-96.14594681898598,78.64914125541691,37.47221226021358,11.710066331316744,7.50676703453064
76,5,0.005773394937069769,0.007216743671337211,0.0014433487342674417,0.007216743671337211,123.34730197795652,128,16,16,24.651778860502212,16;32;64;128,24.651778860502212;8.756704541946382;7.5027543505812355;1.9280263546076006,0.2,2,252,0.984375,-96.14594681898598,-71.48214705754071,24.66379976144526,35.695456691157915,11.154830215986848,7.531432151794434
78,1,0.0,0.001115435954064652,0.001115435954064652,0.00557717977032326,71.09329794487451,128,16,16,26.89740382214912,16;32;64;128,26.89740382214912;9.723708193699318;7.485767493121142;1.9257799004518796,0.2,2,253,0.98828125,-1697.5794663885608,-590.019543511793,1107.5599228767678,40.477484472119436,12.649213897537322,7.519922971725464
78,2,0.001115435954064652,0.002230871908129304,0.001115435954064652,0.00557717977032326,105.41347791696052,128,16,16,39.33881805809534,16;32;64;128,39.33881805809534;11.273533961517876;8.217526486806168;2.812133636978975,0.2,2,253,0.98828125,-590.019543511793,-328.7790767692495,261.2404667425435,40.70541111048284,12.720440972025887,7.547300100326538
78,3,0.002230871908129304,0.003346307862193956,0.001115435954064652,0.00557717977032326,117.37675274371378,128,16,16,33.75363549295446,16;32;64;128,33.75363549295446;9.449187363827228;9.162383013121863;1.9225725658259363,0.2,2,251,0.98046875,-328.7790767692495,-248.63215974438936,80.14691702486016,39.773669855877145,12.429271829961607,7.520121097564697
78,4,0.003346307862193956,0.004461743816258608,0.001115435954064652,0.00557717977032326,120.24213271258633,128,16,16,31.100405704363276,16;32;64;128,31.100405704363276;11.623548536819456;6.278116456552853;2.3748780952067015,0.2,2,252,0.984375,-248.63215974438936,-155.32282002223656,93.3093397221528,37.071006899783235,11.58468965618226,7.522531986236572
78,5,0.004461743816258608,0.00557717977032326,0.0011154359540646516,0.00557717977032326,123.30800946041136,128,16,16,28.82721471474261,16;32;64;128,28.82721471474261;9.17240417354741;5.185877284917351;2.0306054031322422,0.2,2,250,0.9765625,-155.32282002223656,-94.77512435638346,60.5476956658531,37.38052904781851,11.681415327443284,7.6179211139678955
80,1,0.0,0.0006929324677299883,0.0006929324677299883,0.0034646623386499413,78.46685914224962,128,16,16,29.374850118230132,16;32;64;128,29.374850118230132;12.681088403449564;8.533202660188527;2.236306298901545,0.2,2,253,0.98828125,-2233.1047482040594,-799.1276424117386,1433.9771057923208,43.333258818468536,13.541643380771417,7.476971864700317
80,2,0.0006929324677299883,0.0013858649354599765,0.0006929324677299883,0.0034646623386499413,110.96938633546904,128,16,16,26.194754717893698,16;32;64;128,26.194754717893698;8.870922633558008;6.6182441090100195;1.6877096055805458,0.2,2,253,0.98828125,-799.1276424117386,-528.7484254194424,270.3792169922963,40.6034321236305,12.68857253863453,7.4965550899505615
80,3,0.0013858649354599765,0.0020787974031899648,0.0006929324677299883,0.0034646623386499413,118.70513038069238,128,16,16,25.337743510489016,16;32;64;128,25.337743510489016;9.396590066973898;5.55447202224864;1.6004324152693343,0.2,2,254,0.9921875,-528.7484254194424,-366.6957610300742,162.05266438936815,36.111757009123906,11.28492406535122,7.530972957611084
80,4,0.0020787974031899648,0.002771729870919953,0.0006929324677299883,0.0034646623386499413,123.09490304959702,128,16,16,26.55708569603718,16;32;64;128,26.55708569603718;7.273358058425847;6.693993036623566;1.8336325523062946,0.2,2,254,0.9921875,-366.6957610300742,-298.1808746950701,68.51488633500412,36.50947407175926,11.409210647424768,7.530604839324951
80,5,0.002771729870919953,0.0034646623386499413,0.0006929324677299883,0.0034646623386499413,123.65360040953027,128,16,16,24.92524175442617,16;32;64;128,24.92524175442617;10.166256108238187;6.818307148344092;1.7325077083721852,0.2,2,253,0.98828125,-298.1808746950701,-255.87278222094756,42.30809247412253,38.099888842510325,11.906215263284476,7.494795083999634
82,1,0.0,0.000942548786127369,0.000942548786127369,0.004712743930636845,86.4158147122885,128,16,16,27.90579245444964,16;32;64;128,27.90579245444964;12.62738320888522;8.200258021146649;2.1964624079160022,0.2,2,255,0.99609375,-1377.885991575662,-592.9252215331653,784.9607700424967,44.05076676733543,13.765864614792322,7.495061874389648
82,2,0.000942548786127369,0.001885097572254738,0.000942548786127369,0.004712743930636845,109.89168497052972,128,16,16,29.48701955702854,16;32;64;128,29.48701955702854;11.915373418150491;9.505164718031555;2.5917950444081397,0.2,2,256,1.0,-592.9252215331653,-348.47373303666245,244.45148849650286,38.01689011269438,11.880278160216992,7.680410861968994
82,3,0.001885097572254738,0.002827646358382107,0.000942548786127369,0.004712743930636845,119.41414973622682,128,16,16,32.65444422876296,16;32;64;128,32.65444422876296;13.901740089112101;7.624858648970576;2.3224949399390007,0.2,2,252,0.984375,-348.47373303666245,-282.35729275853373,66.11644027812872,41.80627039443119,13.064459498259746,7.822976112365723
82,4,0.002827646358382107,0.003770195144509476,0.000942548786127369,0.004712743930636845,121.00837617060506,128,16,16,28.464305761438233,16;32;64;128,28.464305761438233;10.791718762344079;5.680785434226546;2.027420226242713,0.2,2,254,0.9921875,-282.35729275853373,-218.24189845775254,64.11539430078119,36.31389022842843,11.348090696383883,7.598620891571045
82,5,0.003770195144509476,0.004712743930636845,0.0009425487861273686,0.004712743930636845,122.90203333223779,128,16,16,27.717736362936527,16;32;64;128,27.717736362936527;8.263626213085761;6.230509012074021;1.630630756797324,0.2,2,252,0.984375,-218.24189845775254,-181.78274158365093,36.45915687410161,38.706726490101474,12.09585202815671,7.635526180267334
84,1,0.0,0.001522791959027741,0.001522791959027741,0.007613959795138705,77.8785778443375,128,16,16,29.081657251600785,16;32;64;128,29.081657251600785;10.839192957377117;8.152634669779488;2.108124119732034,0.2,2,256,1.0,-1144.3584079793654,-467.77725633699447,676.581151642371,43.05643249097964,13.455135153431137,7.568526983261108
84,2,0.001522791959027741,0.003045583918055482,0.001522791959027741,0.007613959795138705,104.55566890227794,128,16,16,36.72603591178982,16;32;64;128,36.72603591178982;14.166294213594751;8.48421202409451;2.2640216687525303,0.2,2,251,0.98046875,-467.77725633699447,-262.3618152728304,205.41544106416404,42.03317952491729,13.135368601536651,7.583160877227783
84,3,0.003045583918055482,0.004568375877083223,0.0015227919590277412,0.007613959795138705,115.61239102338747,128,16,16,32.845257473250534,16;32;64;128,32.845257473250534;13.300697792372535;7.4310874826536555;2.137971323123412,0.2,2,248,0.96875,-262.3618152728304,-167.83340769680217,94.52840757602826,41.74550597780862,13.045470618065194,7.616969108581543
84,4,0.004568375877083223,0.006091167836110964,0.0015227919590277408,0.007613959795138705,119.96478506196075,128,16,16,31.084809255992827,16;32;64;128,31.084809255992827;11.523564912636642;6.598626454663889;1.9033962206695212,0.2,2,250,0.9765625,-167.83340769680217,-123.99712561559863,43.836282081203535,39.01972642737181,12.19366450855369,7.7455549240112305
84,5,0.006091167836110964,0.007613959795138705,0.0015227919590277408,0.007613959795138705,122.61413710085606,128,16,16,34.16929486563623,16;32;64;128,34.16929486563623;9.40882051955525;5.81834697356754;1.8679533351422952,0.2,2,244,0.953125,-123.99712561559863,-90.15813066076953,33.838994954829104,39.37666695673617,12.305208423980053,7.912003993988037
86,1,0.0,0.0013512316197849894,0.0013512316197849894,0.006756158098924946,72.16085348955808,128,16,16,38.70949522306978,16;32;64;128,38.70949522306978;13.072026371362135;9.236613851510585;2.1852859321370266,0.2,2,251,0.98046875,-1442.1928761596791,-410.8560462857131,1031.336829873966,44.58377792394536,13.932430601232925,7.568092107772827
86,2,0.0013512316197849894,0.002702463239569979,0.0013512316197849894,0.006756158098924946,108.27997547420725,128,16,16,29.824423710882286,16;32;64;128,29.824423710882286;8.59154904860715;7.205681641418982;1.6715502236913877,0.2,2,251,0.98046875,-410.8560462857131,-218.43411667144392,192.42192961426917,41.0090426222976,12.815325819467999,7.795305967330933
86,3,0.002702463239569979,0.004053694859354968,0.0013512316197849894,0.006756158098924946,117.26858340857996,128,16,16,39.86834268335887,16;32;64;128,39.86834268335887;9.453930471020199;8.293091992487795;2.3112492792364083,0.2,2,242,0.9453125,-218.43411667144392,-139.56450302049052,78.8696136509534,44.90717095803179,14.033490924384934,7.854075908660889
86,4,0.004053694859354968,0.005404926479139958,0.0013512316197849894,0.006756158098924946,120.39697700345768,128,16,16,23.843437558275124,16;32;64;128,23.843437558275124;9.41265973335972;5.130234125470626;2.1577359833226994,0.2,2,236,0.921875,-139.56450302049052,-95.89475636847783,43.66974665201269,42.693714254128274,13.341785704415084,7.913171052932739
86,5,0.005404926479139958,0.006756158098924946,0.0013512316197849886,0.006756158098924946,121.76519656844768,128,16,16,23.484772031532216,16;32;64;128,23.484772031532216;7.2437245716338;5.580686054041807;1.7511848471300853,0.2,2,226,0.8828125,-95.89475636847783,-59.481850914657116,36.41290545382071,48.25397360306489,15.079366750957778,7.959378004074097
88,1,0.0,0.0016518691573100713,0.0016518691573100713,0.008259345786550356,72.32256286001359,128,16,16,25.806787117305067,16;32;64;128,25.806787117305067;11.416288349930063;7.878428421550732;2.5012507826805757,0.2,2,255,0.99609375,-1227.4366670382442,-360.40310359792784,867.0335634403164,42.913723727069744,13.410538664709295,8.00800895690918
88,2,0.0016518691573100713,0.0033037383146201425,0.0016518691573100713,0.008259345786550356,108.4218496727922,128,16,16,34.449859326027365,16;32;64;128,34.449859326027365;11.145461927708517;8.061551177463052;2.1042347919280355,0.2,2,254,0.9921875,-360.40310359792784,-223.82778919790871,136.57531440001912,36.599845887926975,11.437451839977179,7.726388931274414
88,3,0.0033037383146201425,0.0049556074719302136,0.001651869157310071,0.008259345786550356,116.89132616955126,128,16,16,30.90308273122026,16;32;64;128,30.90308273122026;10.4850971605518;7.736378273238493;2.606082847854,0.2,2,253,0.98828125,-223.82778919790871,-128.47227846970782,95.3555107282009,36.43674871107297,11.386483972210304,7.626240015029907
88,4,0.0049556074719302136,0.006607476629240285,0.0016518691573100715,0.008259345786550356,121.31997153789337,128,16,16,32.955979037304,16;32;64;128,32.955979037304;11.330152055543651;8.304519769635808;2.101652797441405,0.2,2,250,0.9765625,-128.47227846970782,-103.59390766709112,24.8783708026167,36.31685805260132,11.349018141437911,7.857237100601196
88,5,0.006607476629240285,0.008259345786550356,0.0016518691573100706,0.008259345786550356,122.05806537645923,128,16,16,22.078471290757914,16;32;64;128,22.078471290757914;9.198338431832903;6.257490157411559;2.152625705602964,0.2,2,247,0.96484375,-103.59390766709112,-59.20520859968383,44.38869906740729,38.75021057419777,12.109440804436803,8.02800703048706
90,1,0.0,0.0008055544377215114,0.0008055544377215114,0.004027772188607556,81.87092130314801,128,16,16,30.598867198142965,16;32;64;128,30.598867198142965;13.383284024281753;7.3219834967391355;2.305235848475673,0.2,2,253,0.98828125,-1971.1068461751565,-624.1765171908773,1346.9303289842792,43.47131521916414,13.584786005988793,7.713742017745972
90,2,0.0008055544377215114,0.0016111088754430227,0.0008055544377215114,0.004027772188607556,114.28801364768502,128,16,16,27.5714578907938,16;32;64;128,27.5714578907938;10.045791013576848;7.965096656679696;2.060651013810656,0.2,2,255,0.99609375,-624.1765171908773,-521.2454293034971,102.93108788738027,38.55532126450393,12.048537895157478,7.6768810749053955
90,3,0.0016111088754430227,0.002416663313164534,0.0008055544377215114,0.004027772188607556,116.36114290662287,128,16,16,30.25450066845303,16;32;64;128,30.25450066845303;10.039712332481303;7.843417510605247;2.3401509416031687,0.2,2,255,0.99609375,-521.2454293034971,-350.59641337394714,170.64901592954993,38.67608367428389,12.086276148213715,7.934916019439697
90,4,0.002416663313164534,0.0032222177508860455,0.0008055544377215114,0.004027772188607556,121.53756277073853,128,16,16,26.947460723827888,16;32;64;128,26.947460723827888;12.798728356635653;6.423739034788349;1.3839416133213633,0.2,2,255,0.99609375,-350.59641337394714,-258.06576638808474,92.5306469858624,37.831993787579705,11.822498058618658,7.59855580329895
90,5,0.0032222177508860455,0.004027772188607556,0.0008055544377215109,0.004027772188607556,123.65931415453223,128,16,16,34.41273804177581,16;32;64;128,34.41273804177581;13.340977598840551;7.972876656889365;2.0871261110529638,0.2,2,252,0.984375,-258.06576638808474,-175.69711258867756,82.36865379940718,39.96272693978432,12.4883521686826,7.594182968139648
92,1,0.0,0.0015148743072787262,0.0015148743072787262,0.007574371536393631,69.80327643095508,128,16,16,33.85624536562811,16;32;64;128,33.85624536562811;12.826154113924241;10.026482478050877;3.332731520200919,0.2,2,253,0.98828125,-1219.869678484858,-406.31855401746,813.551124467398,47.32434052529197,14.788856414153742,7.5812671184539795
92,2,0.0015148743072787262,0.0030297486145574523,0.0015148743072787262,0.007574371536393631,105.20960981979424,128,16,16,33.48617472640417,16;32;64;128,33.48617472640417;15.39397238900007;8.426151886554369;1.9126568285770873,0.2,2,255,0.99609375,-406.31855401746,-210.42320481862407,195.8953491988359,41.04197365646828,12.825616767646336,7.611513137817383
92,3,0.0030297486145574523,0.0045446229218361785,0.0015148743072787262,0.007574371536393631,116.02609484987487,128,16,16,32.84336236979191,16;32;64;128,32.84336236979191;9.368422444935602;6.594633099895693;2.126483530097872,0.2,2,253,0.98828125,-210.42320481862407,-148.53527830180246,61.88792651682161,37.8611019691054,11.831594365345437,7.837383985519409
