stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
157,6.7972939014434814,5,0,0.5513648,0.49925545,0.7120543818668688,0.3849657785597327,0.3662511165350005,0.48423568514182536,0.5362391976685157,0.08433411425385771,0.10373907611004794
158,44.354796171188354,5,5,0.54403454,0.4908198,0.7109065307469259,0.38754830333141943,0.3645730794129645,0.48707472453459094,0.5276364194954917,0.08619046158195447,0.10499964726190221
159,8.072203159332275,6,0,0.665356,0.6807781,0.7097765905720496,0.39367655394662643,0.367832921118923,0.4985633294746519,0.5284221347034556,0.08561361785518488,0.10771942435202353
160,45.596906900405884,5,5,0.6584169,0.67408687,0.7086257000469437,0.39157018202147953,0.3696571289903826,0.5089350360914422,0.521781237755993,0.08798917180426699,0.10689619896666754
161,7.002086162567139,5,0,0.6352554,0.6496907,0.7075014739834503,0.39586684826367824,0.36998629509041825,0.5260697375772172,0.5308205218897541,0.08938646193875342,0.10761684639271027
162,44.49395394325256,5,5,0.6293766,0.64231676,0.7064141699994688,0.3909780193391049,0.36912370038203474,0.5385540304895119,0.5270700225252297,0.08964940259215401,0.10602080053784409
163,6.793527126312256,5,0,0.5189815,0.60916156,0.7052054520163913,0.39443280627987004,0.36586690278216366,0.5370959651234058,0.5036787768442456,0.08964816191860059,0.1050702207729642
164,46.87463617324829,5,5,0.51084346,0.6011491,0.7039272460618956,0.39457748514082286,0.3679125339020297,0.5360297150767174,0.49105249180293925,0.08860439535761491,0.10438381488327676
165,8.134888172149658,6,0,0.7293303,0.42712405,0.7026118178755761,0.40075701530131597,0.36080743639086416,0.5339960087361977,0.4833578402590627,0.08764635724413705,0.1031092056435528
166,45.90022611618042,6,5,0.71957916,0.4200516,0.7012425311597326,0.40176423971623937,0.35818752262560205,0.53473207207004,0.47225410104179255,0.08768905316486558,0.10290993379591046
167,7.881743907928467,6,0,0.5418449,0.6972866,0.6999224020625201,0.4034193836952706,0.35874290267118514,0.5362694406800508,0.48547411413012737,0.0903773408017274,0.10265308861936157
168,44.97718596458435,5,5,0.53274554,0.68793637,0.6985920499204754,0.4046371268285519,0.3600366354064696,0.5541527112812481,0.4645417453049372,0.09079494324816077,0.10278679340331504
169,7.88673996925354,6,0,0.5983453,0.5871295,0.6972436177863169,0.4029708085075841,0.3620507640320416,0.5538405412352813,0.48033747113564484,0.09107605390151445,0.10373278781356503
170,46.53122401237488,5,5,0.59136015,0.58050406,0.6959763992549367,0.40153194838990786,0.36110532387554434,0.5558715702540683,0.4784962078532915,0.09261242184282828,0.10301842126743352
171,8.471951961517334,6,0,0.5198023,0.49948743,0.6947290669849747,0.3948159945847383,0.3613623860895471,0.5529456530490502,0.4872450458284769,0.09116174074183743,0.10318215487695313
172,45.49504494667053,5,5,0.5121209,0.49191967,0.6935151397890276,0.39299070834779515,0.3631946062781341,0.5451065067092106,0.4911571714111689,0.0901469564357878,0.10344651203511197
173,8.09036111831665,6,0,0.5427715,0.57005996,0.692360053734479,0.3964135958830304,0.36420857158460873,0.5431139986861604,0.49293200723954106,0.08990663085486957,0.10379319524434225
174,46.621309995651245,6,5,0.5355311,0.5623084,0.691175271704973,0.3956792741301107,0.36439194332799063,0.5313218100118798,0.4806171589719324,0.08868905934934278,0.10299072727315454
175,6.4797070026397705,5,0,0.56743336,0.59370804,0.6899735499294772,0.39548773336323456,0.365499833115511,0.5283854376077303,0.4836197993999891,0.08717046743159089,0.10264180348105299
176,45.92146897315979,6,5,0.5586094,0.5863183,0.6887817276593976,0.38978490195321364,0.3615321083338317,0.5284957340748488,0.47244385569500885,0.08797935820402326,0.10301660277628188
177,7.851860046386719,6,0,0.6695266,0.54175216,0.6875483446139294,0.3846412922925609,0.3648869856184559,0.5369541767704173,0.46904094743968316,0.08831369658615726,0.10382527122728924
178,44.65661811828613,5,5,0.6626194,0.5328811,0.6863762376547166,0.3837667487680497,0.365418154134546,0.5451530319131989,0.4742987307727001,0.08744420496495424,0.1039406840097312
179,6.78504490852356,5,0,0.5005832,0.4994687,0.6851582506335849,0.37951424779089327,0.3612288776289683,0.5374207233046653,0.47036967789979034,0.08755428628511765,0.10465122315532685
180,46.26726293563843,5,5,0.4936017,0.49254325,0.6839161759859634,0.37831636222454257,0.36070733497552004,0.5300053839952991,0.4638344039540445,0.0884143100187636,0.10277978016400222
181,8.333899021148682,6,0,0.53957033,0.5953314,0.682700039675057,0.3774350132672886,0.3614474946302298,0.5278041179792108,0.4674497256295961,0.08747671223582458,0.10333567382480201
182,46.59473705291748,5,5,0.5325611,0.58925307,0.6815028677939471,0.38132327538849664,0.3604529583258581,0.52915271135151,0.45905320196239463,0.08863306644878999,0.10437967568602043
183,6.934270143508911,5,0,0.594925,0.58185166,0.6803031975022147,0.37956025101072527,0.362474538488041,0.5304449538798874,0.46643858104649266,0.08915828335298932,0.10668471200438052
184,47.994576930999756,6,5,0.58921605,0.5734046,0.6791363112687399,0.37943984767624983,0.36181073977485856,0.5394076449040759,0.46099597045571267,0.08949096341664455,0.10562166653711999
185,6.924981117248535,5,0,0.601078,0.48597953,0.6779541056864864,0.3864240007146701,0.3604837435036901,0.524650595074571,0.4635142319143857,0.09006869500832225,0.10502975698692311
186,48.62621712684631,6,5,0.5932198,0.4781576,0.67679931783178,0.37927455923777564,0.35862654841263003,0.5278254300132965,0.46367342659524985,0.08916354331227956,0.10407908829887277
187,6.736277103424072,5,0,0.5094302,0.534264,0.6756049599342634,0.3862303908623837,0.35636012403360773,0.5210194586969421,0.45215855771346564,0.08774835930094554,0.10439512141594202
188,53.23640203475952,5,6,0.50205123,0.52755624,0.674394678087323,0.38027809706020244,0.35678047582147127,0.5184865778953827,0.4472240786742593,0.08742372983162995,0.1046720158510751
189,6.929040908813477,5,0,0.60547405,0.55860054,0.6731606452710377,0.38398764493654214,0.35823487180010305,0.5206583880433028,0.4411254694061305,0.08915515732949678,0.1027094956891709
190,46.51938796043396,6,5,0.5972106,0.55206615,0.6719768175793416,0.3873153293527942,0.35747595793948767,0.5204295689706679,0.44992059990307254,0.08961897063438555,0.10251916383418488
191,8.121145963668823,6,0,0.5961198,0.47647604,0.6707741387198584,0.38561042851498745,0.3578576548336749,0.5175140268094665,0.4320901407815683,0.08983574143196665,0.10203828436550202
192,48.45828580856323,6,5,0.58898914,0.46812746,0.6695182601622457,0.37857181493875003,0.36275703798632863,0.5080374478802911,0.4318687013354053,0.08997054096004732,0.10171948880192541
193,8.327672004699707,6,0,0.6003077,0.6075196,0.6682550924500266,0.37937428562108827,0.3673504827062392,0.5156130396404495,0.42366680532147394,0.09029436530869125,0.10092804521652932
194,45.485148191452026,5,5,0.5960254,0.6001957,0.6669610935303414,0.3830665606127463,0.36654066555220577,0.5253716236499159,0.41810174153083157,0.08961177955810332,0.10191589393545152
195,6.667325019836426,5,0,0.5872163,0.56125194,0.6656576542539381,0.38230977225459406,0.3654153622108802,0.5217690495498463,0.41177753969473957,0.08952501882433166,0.10027406842642163
196,44.60012197494507,5,5,0.5799086,0.5544161,0.6643683493495003,0.3827991799378543,0.3712074490950729,0.5188273487793095,0.4043104163513033,0.090701976875797,0.0989389725857726
197,6.668076038360596,5,0,0.5878251,0.43284306,0.6629910131505964,0.38149907536726085,0.3687988059272507,0.5172247724131619,0.3854285736230015,0.0927483976054317,0.09914822884028858
198,45.92564105987549,6,5,0.5795513,0.42424986,0.6615809025926225,0.3870144779762194,0.36578050872985557,0.5105664113860271,0.38257437083140794,0.09105531215734544,0.0978672903155278
199,6.803899049758911,5,0,0.64901084,0.54970247,0.6601574225967487,0.38984989216810284,0.3667112914412574,0.5185162376642681,0.3764319612825653,0.09078425614877692,0.09869511817050271
200,45.326717138290405,6,5,0.64035434,0.54179066,0.6587400145650436,0.39426128732012733,0.3707861700897717,0.5205074586550403,0.37609118999402436,0.09171094832380129,0.09880030311936742
201,6.62195897102356,5,0,0.500226,0.5309076,0.6573525832935581,0.3904078736064244,0.3688467101137846,0.5151764857763511,0.38157542186772336,0.09049573476996063,0.09835113467736811
202,45.33061194419861,6,5,0.49144146,0.52458036,0.6560083942444269,0.3887026475906785,0.367610969616651,0.5137049272622557,0.38801754297165497,0.09249372278877517,0.09896019229365513
203,6.6437599658966064,5,0,0.5260387,0.6165045,0.6547050845414751,0.3860000635092819,0.3627266883648309,0.5205299409163507,0.3962413450204765,0.09428744132292352,0.09812358577865904
204,44.65842580795288,5,5,0.51895756,0.6102573,0.6534575483100171,0.3870522371636009,0.36369638979848623,0.5306382842504443,0.40161926996557407,0.09327030299064303,0.09842791028767187
205,7.795226812362671,6,0,0.53870565,0.5344687,0.6522164066315116,0.3835927689726214,0.35885423375351494,0.5299179737935764,0.39345945360397305,0.09266041075299876,0.09929526116049286
206,44.26431202888489,5,5,0.5312545,0.5284685,0.6509890156572853,0.3835724891890292,0.35944377041328646,0.5335577178407362,0.4003067317315252,0.09115921389845998,0.09787303517646591
207,6.577250003814697,5,0,0.56865734,0.55936825,0.6497806069805807,0.38828141780507147,0.359851031407395,0.5320048675153087,0.4046343257472469,0.09131866353134432,0.09878537873014605
208,45.31833004951477,6,5,0.5611613,0.551452,0.6486251419186062,0.3897276405396992,0.3581431734177719,0.5388863621249536,0.4141274074244449,0.0915752825589527,0.09922969019221008
209,6.858860969543457,5,0,0.65864825,0.53638,0.6475380880154027,0.3941669886588172,0.3554708448427792,0.5448201522397502,0.4226258358773228,0.09409944461592232,0.10026930405413426
210,45.325668811798096,6,5,0.65095866,0.5293756,0.6464837274088255,0.38684937513523054,0.3551974878062653,0.551355278553931,0.4258783921956436,0.09461255194438499,0.1001701895338934
211,6.854620933532715,5,0,0.6137298,0.6026873,0.6454808249315886,0.382015203028714,0.3594779075669213,0.5559276683372664,0.44177983192747433,0.09261973848011491,0.10042921430337785
212,45.41878318786621,6,5,0.60713,0.5932642,0.6445132486402633,0.38537085400175475,0.3622770709742388,0.5523931652023537,0.4510223608750404,0.09190673231609905,0.10083817257467217
213,6.486839056015015,5,0,0.55009454,0.63095635,0.6435900283210442,0.3785705804531208,0.3618335431932794,0.5580105734577784,0.4436370413839422,0.09249801408308428,0.10297572949584854
214,44.44416284561157,5,5,0.54362875,0.6236896,0.6426004642452459,0.38001023551160684,0.3618312133306772,0.5486106427201634,0.4284080633466792,0.0922711166594855,0.10428869281808087
215,6.277191877365112,5,0,0.49597478,0.43058404,0.6416068693500003,0.37437468053078243,0.3575095742702466,0.5336665119159654,0.43123164674219083,0.09052237439840234,0.10568361041703121
216,45.8218560218811,6,5,0.48905632,0.42260793,0.6406360091735941,0.37651280376182944,0.3579728501801278,0.5214739301457085,0.4356236419302434,0.09106462237980037,0.10404109989662463
217,6.730426073074341,5,0,0.5489487,0.56336355,0.6396988390318799,0.3780011101396969,0.35845132675606584,0.5187466454711808,0.44054124278350737,0.09093507740516131,0.10439540318313383
218,44.08217906951904,5,5,0.5414937,0.5558861,0.6388128238390947,0.37501225126375987,0.36002963583818826,0.5173209945932753,0.4488970245672605,0.08875686940583709,0.1064332058031569
219,6.709965944290161,5,0,0.5750542,0.5711339,0.6379487012317003,0.3731097007360941,0.3622729796121506,0.5164169230783522,0.4488025758627149,0.08926484909286993,0.10509408523187375
220,46.380362033843994,6,5,0.5657365,0.5622876,0.6371204437400617,0.37118161781826553,0.36092834002453134,0.5234714339034553,0.4542075616964337,0.08894208200908063,0.10536582429326662
221,6.541839122772217,5,0,0.45769942,0.43053928,0.6362612936794002,0.3747128034592339,0.3539933524025781,0.5208342424903326,0.44462199674064457,0.0881373931717528,0.10682431576691569
222,44.04707908630371,5,5,0.4508591,0.4245714,0.6353829997044345,0.3791015743922482,0.3546180630890193,0.5076667229801252,0.44565035328429004,0.08865760650290004,0.10710096153381561
223,6.530187129974365,5,0,0.6287308,0.6009249,0.634515637302625,0.3788239348908853,0.35779458065620007,0.5249065846367627,0.4418905503674574,0.08810614044616034,0.10495939158761897
224,44.41654300689697,5,5,0.62218434,0.59237283,0.6336883340558336,0.37673035187746146,0.35388556309693275,0.5286190459356851,0.45139211399596824,0.08946492199627026,0.10427890742329597
225,8.074376106262207,6,0,0.6836784,0.60860515,0.632895079470765,0.37671521033031,0.35819531018223366,0.5398567008379286,0.4554838473673979,0.08850822021814127,0.10459879004459488
226,46.21785497665405,6,5,0.67533284,0.6033959,0.6320806917332187,0.38263972042893246,0.35786052988493056,0.5444568007278718,0.44544403199446553,0.08868832417893936,0.10761927855280268
227,6.42249608039856,5,0,0.53848344,0.43476465,0.6312587495348154,0.385338976577554,0.3553032224413551,0.5454148216935382,0.44036852478046934,0.09067218589023837,0.10816830294915604
228,45.68637990951538,5,5,0.5328263,0.4286537,0.6304031360895144,0.3818217918370498,0.3541434864936143,0.5448912920161002,0.43501805736160976,0.0897862972844341,0.10690052101699064
229,6.742396116256714,5,0,0.636055,0.67255396,0.6295272783756095,0.3818123518565732,0.3560154745919417,0.5578517589510902,0.42502163385907443,0.08959275397073264,0.10649026144081584
230,44.95946907997131,5,5,0.6318982,0.6665872,0.6286468007777044,0.37679333050165414,0.3572782222129942,0.5592339307929014,0.43125269170322467,0.08941935195695369,0.10547627952346855
231,7.830966949462891,6,0,0.45673037,0.5551216,0.6277774990678001,0.37548550357989297,0.35477190414699333,0.5486336538668419,0.42423993692601986,0.09093359084037268,0.10745441684939773
232,46.54982900619507,6,5,0.45012248,0.5461647,0.626910718011699,0.3724912018119587,0.35361327286237143,0.553785206165096,0.42242964987234893,0.09250963569727393,0.10938510457651067
233,6.843526840209961,5,0,0.61669844,0.6233769,0.6260283503007681,0.36602422222880504,0.3502309385991291,0.5666027728738403,0.419548375925126,0.09134928288157705,0.10993717612610443
234,45.78296089172363,5,5,0.60940486,0.61639524,0.62514372346344,0.3743143462306721,0.35511439964739916,0.5755081755313902,0.42184096646692154,0.09099499548863155,0.1079723634436378
235,7.997545003890991,6,0,0.5349442,0.6312668,0.6242663054552616,0.37157198689050625,0.3557455037523295,0.574458863458435,0.41191464186660154,0.09161854649938811,0.10725857100637805
236,44.810611963272095,5,5,0.5275174,0.6225968,0.6233624005649787,0.37188888115581037,0.35642660704855667,0.5612404492486187,0.41578557690304513,0.0910346388288268,0.10829546545400454
237,6.716113090515137,5,0,0.5348092,0.479515,0.6225016763344283,0.37570438279181767,0.35549457954560243,0.5502029976902586,0.41495813038931084,0.09041323315997161,0.10653085970893188
238,46.83449602127075,6,5,0.5279081,0.4722264,0.6215761492577806,0.3741091410207031,0.3497741495952947,0.5380238816681339,0.3965605668003287,0.08662151453836855,0.10699724719831354
239,6.795814037322998,5,0,0.5722032,0.5901029,0.6206422273372122,0.37456205651499286,0.34912566502052905,0.5406028071114171,0.39873858514711247,0.08733298220340673,0.10720327858306011
