stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
8,3,0.023572255638181328,0.03535838345727199,0.011786127819090664,0.05893063909545331,913.6589711630342,1024,24,16,59.48885555945667,16;32;64;128;256;512,59.48885555945667;22.087478928487148;14.743428253896074;4.153753623978417;3.445752580087754;0.5476352425889294,0.2,8,8082,0.986572265625,-6.6727417479633,5.0619132746396645,11.734655022602965,94.15414508796658,29.423170339989557,51.77282691001892
8,4,0.03535838345727199,0.047144511276362655,0.011786127819090664,0.05893063909545331,952.5642889425379,1024,24,16,41.308755935218194,16;32;64;128;256;512,41.308755935218194;15.745809263177925;9.427482791205515;3.880500861841222;2.6621163396029965;0.44502407949675565,0.2,8,8088,0.9873046875,5.0619132746396645,12.621489882782043,7.559576608142379,93.98245225701645,29.369516330317637,52.010700941085815
8,5,0.047144511276362655,0.05893063909545331,0.011786127819090657,0.05893063909545331,972.1983768050902,1024,24,16,52.141853389014834,16;32;64;128;256;512,52.141853389014834;17.210387990594487;11.878720819259426;3.874523576207645;2.856419304562762;0.47339305792010167,0.2,8,8073,0.9854736328125,12.621489882782043,18.745082971305237,6.123593088523194,92.83120198651483,29.009750620785884,51.59169316291809
10,1,0.0,0.014868058596975315,0.014868058596975315,0.07434029298487657,569.4906666349195,1024,24,16,52.84532103562437,16;32;64;128;256;512,52.84532103562437;22.055961767421447;12.542599016396032;4.3002770379283835;3.326382246640145;0.568561443287883,0.2,8,8142,0.993896484375,-100.34731338598431,-24.10323018183408,76.24408320415023,101.54647880221876,31.73327462569336,52.31389808654785
10,2,0.014868058596975315,0.02973611719395063,0.014868058596975315,0.07434029298487657,800.206196326671,1024,24,16,41.60359526221283,16;32;64;128;256;512,41.60359526221283;16.239209296980775;9.759890469317872;3.178684494671869;2.739394251766624;0.47441387156752485,0.2,8,8110,0.989990234375,-24.10323018183408,-2.946440877414716,21.156789304419362,94.29709046555566,29.46784077048614,51.61608600616455
10,3,0.02973611719395063,0.044604175790925946,0.014868058596975316,0.07434029298487657,893.2067110530312,1024,24,16,61.12094560822674,16;32;64;128;256;512,61.12094560822674;20.066692315303285;15.833142538518915;3.368020757926867;3.122025252224936;0.4697414522671467,0.2,8,8086,0.987060546875,-2.946440877414716,9.990865991523606,12.937306868938322,93.51813400240312,29.224416875750972,51.65519094467163
10,4,0.044604175790925946,0.05947223438790126,0.014868058596975313,0.07434029298487657,942.6751764646516,1024,24,16,46.504472646435886,16;32;64;128;256;512,46.504472646435886;18.484078399313912;11.940348093140429;3.9515251577019295;3.071028556277674;0.6406569829191547,0.2,8,8074,0.985595703125,9.990865991523606,17.480322975869058,7.489456984345452,92.3266045994858,28.852063937339313,51.857592821121216
10,5,0.05947223438790126,0.07434029298487657,0.014868058596975313,0.07434029298487657,971.2811692416469,1024,24,16,42.661181388132846,16;32;64;128;256;512,42.661181388132846;19.9444500448243;12.350853258460317;3.4430922808899913;3.1760550769011178;0.47758777087852133,0.2,8,8057,0.9835205078125,17.480322975869058,21.98604286749469,4.505719891625631,91.43168003084571,28.572400009639285,51.64120006561279
12,1,0.0,0.01211618230361942,0.01211618230361942,0.060580911518097094,552.5713829732981,1024,24,16,50.97996509299358,16;32;64;128;256;512,50.97996509299358;24.37052722992947;13.689029717653561;4.832769735726763;3.882539414543258;0.40734812511557833,0.2,8,8123,0.9915771484375,-124.58556577553463,-30.0431494459408,94.54241632959383,100.11909834274496,31.2872182321078,51.96411108970642
12,2,0.01211618230361942,0.02423236460723884,0.01211618230361942,0.060580911518097094,818.8909469990731,1024,24,16,46.75896062147236,16;32;64;128;256;512,46.75896062147236;18.517897494475914;13.774994344352303;3.794518384932536;3.283556572024513;0.41422662130722576,0.2,8,8094,0.988037109375,-30.0431494459408,-4.241035264600214,25.802114181340585,97.05135102547956,30.328547195462363,51.54837393760681
12,3,0.02423236460723884,0.03634854691085826,0.012116182303619421,0.060580911518097094,902.5878602893118,1024,24,16,66.26131566784312,16;32;64;128;256;512,66.26131566784312;27.02513702126947;14.282119054190655;4.877238749238734;3.540347813529486;0.7160735496709458,0.2,8,8075,0.9857177734375,-4.241035264600214,8.804512629139936,13.04554789374015,93.95745390562489,29.361704345507775,51.56553411483765
12,4,0.03634854691085826,0.04846472921447768,0.012116182303619417,0.060580911518097094,946.5911754628859,1024,24,16,49.285164188878284,16;32;64;128;256;512,49.285164188878284;17.27886663758726;12.928947439504533;2.7203404331213625;2.4372179305409105;0.3195469948565234,0.2,8,8043,0.9818115234375,8.804512629139936,16.10578572288796,7.301273093748023,93.04745259003049,29.077328934384525,51.65038704872131
