stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
48,54.574156045913696,5,5,0.7269559,0.08731244882061799,0.20620111926853343,0.1430504881125209,0.13768884513734697
49,1.1286499500274658,5,0,0.793649,0.08838895606787524,0.2104179529488761,0.1454645375704128,0.14455872462667493
50,49.702017068862915,5,5,0.7748441,0.08950980397029605,0.21466839823071673,0.14832955503006293,0.1498867866196739
51,1.1353020668029785,5,0,0.84294564,0.09062770488852234,0.21526932593524511,0.14736008631257178,0.14631931814085225
52,49.986088037490845,5,5,0.82407784,0.09180053117970492,0.21692934739960276,0.15283849056049367,0.15756997864958117
53,1.129371166229248,5,0,0.8008012,0.09310208798868244,0.22050950034406772,0.1511248237720698,0.16219031173769494
54,53.366966009140015,5,5,0.7863121,0.09431252221423314,0.22540926865974076,0.15118962155777513,0.1601237108832196
55,1.1266849040985107,5,0,0.94912505,0.09556014346903399,0.22651331353213836,0.1544955102511197,0.1648163386126593
56,47.83388686180115,5,5,0.93452364,0.09687966648994321,0.2294114438462701,0.15696126974315583,0.17314215193859572
57,1.5476808547973633,5,0,0.8756862,0.0983018089504506,0.23229481216042563,0.15501418566295957,0.18360117869726975
58,54.45649003982544,5,5,0.8664279,0.09983086189590196,0.2382747174920783,0.1576403571208056,0.18611023237629234
59,1.5334439277648926,5,0,0.9180475,0.10136233779123231,0.24198682786365835,0.1575538420775306,0.1915089103404784
60,49.26014494895935,5,5,0.9075575,0.10293834038118194,0.2461898001673745,0.16086494707447438,0.20362435554880343
61,1.026339054107666,5,0,1.0168071,0.10474454362971342,0.25201855953916125,0.15784746993973578,0.2187946689649079
62,64.70721006393433,5,6,1.0200568,0.10677640515699868,0.2563325550934222,0.15838941835803716,0.23665637593397237
63,1.1278610229492188,5,0,1.2222384,0.10897195999078542,0.25871929062286014,0.16461612854775906,0.2534372708924964
64,57.07182598114014,5,6,1.2283756,0.11131474788174396,0.26245811374487676,0.16623436220460938,0.26247664143834565
65,1.1335349082946777,5,0,1.4027437,0.11371996857584496,0.2694988078468431,0.16685648733326455,0.264901872399983
66,61.028207778930664,5,6,1.4194584,0.11596828665975838,0.27625150854971875,0.174344387019582,0.2612268649225322
67,1.0751690864562988,5,0,1.2858242,0.11813295719945756,0.2841964158298715,0.18339784273051135,0.2636543833905638
68,60.86464309692383,5,6,1.3003075,0.12026517204453205,0.2904596842317608,0.1858038235240751,0.26401342729895094
69,1.1169970035552979,5,0,1.1730345,0.12250011649084433,0.2949928916488868,0.18272162969577538,0.2846210763007515
70,57.22774004936218,5,6,1.1856121,0.12490326721141895,0.3025146103865833,0.18379967736320527,0.287747665754777
71,1.0590770244598389,5,0,1.3616624,0.12721683089761202,0.30773660940656083,0.1890540303048611,0.29780389943774804
72,59.26864218711853,5,6,1.38542,0.12968506496385387,0.31207433321167416,0.18877775784991002,0.30743313357758834
73,1.048727035522461,5,0,1.4014789,0.1321238187906085,0.3132647677041803,0.182037348072443,0.30780747016959736
74,63.99542284011841,5,6,1.4275869,0.13453599273067535,0.3194032250871269,0.18580392491533185,0.3159007010529291
75,1.0874199867248535,5,0,1.5229319,0.13704967628128562,0.3251048120949345,0.19351757634429942,0.32107654950338993
76,59.0835280418396,5,6,1.5520798,0.13954616643673853,0.3286026032177975,0.1982129358430644,0.32324641598100795
77,1.1235978603363037,5,0,1.5497707,0.14193890416591057,0.33699243604187173,0.20209679230139083,0.32876734112437933
78,64.23519706726074,5,6,1.5811194,0.14443085661808266,0.3445596672651621,0.20619837012423795,0.33689305371575945
79,1.0902669429779053,5,0,1.4879595,0.14695967341943536,0.3529840310242199,0.20812859353655427,0.344896373472571
80,62.943119049072266,5,6,1.5221772,0.14947577492769956,0.35864202999026834,0.2066605316532246,0.3503849961521775
81,1.109914779663086,5,0,1.5575651,0.15204294242283023,0.3653196896678007,0.20584661514835514,0.3697496319222212
82,65.15786004066467,5,6,1.5949272,0.15476720197607757,0.3748443028093457,0.21087449172841496,0.38504596701218957
83,1.1368348598480225,5,0,1.738213,0.1576896897978586,0.3816132489286679,0.2183992715791666,0.40965482794105873
