stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
32,1,0.0,0.007566533272791803,0.007566533272791803,0.03783266636395902,174.43919976925966,256,16,16,33.74687599044788,16;32;64;128;256,33.74687599044788;14.34598305467345;8.902468400881906;2.5492208359981814;2.1168401896722147,0.2,8,2035,0.99365234375,-177.86601736407556,-70.81651077515289,107.04950658892267,67.86384100553674,21.20745031423023,11.59135103225708
32,2,0.007566533272791803,0.015133066545583607,0.007566533272791803,0.03783266636395902,222.2009334898161,256,16,16,36.63533440972395,16;32;64;128;256,36.63533440972395;13.671937546853547;9.351805820612693;2.8911024567442216;2.155310610230137,0.2,8,2027,0.98974609375,-70.81651077515289,-48.89335380423381,21.92315697091908,62.84702485550977,19.639695267346802,11.634217977523804
32,3,0.015133066545583607,0.02269959981837541,0.007566533272791803,0.03783266636395902,235.07576010998736,256,16,16,29.61605095338195,16;32;64;128;256,29.61605095338195;8.898799785033479;7.513008160016527;1.8682872291183785;1.4857795287482227,0.2,8,2031,0.99169921875,-48.89335380423381,-32.412062347759274,16.481291456474537,62.02999906185926,19.384374706831018,11.6455819606781
32,4,0.02269959981837541,0.030266133091167213,0.007566533272791803,0.03783266636395902,244.9370992441084,256,16,16,32.21500398046131,16;32;64;128;256,32.21500398046131;11.912728502390923;8.541984406345977;2.583642313305939;1.8959893147985332,0.2,8,2033,0.99267578125,-32.412062347759274,-27.35230919328751,5.059753154471764,62.65374097815214,19.579294055672545,11.639863967895508
32,5,0.030266133091167213,0.03783266636395902,0.007566533272791803,0.03783266636395902,247.74281450577814,256,16,16,36.41502119917399,16;32;64;128;256,36.41502119917399;13.825614997226136;7.822552803788763;2.7225518689406445;2.4307239953430035,0.2,8,2030,0.9912109375,-27.35230919328751,-21.420037994325412,5.932271198962098,61.41447094762288,19.192022171132148,11.622436046600342
34,1,0.0,0.005396729041559703,0.005396729041559703,0.02698364520779851,163.71352775827714,256,16,16,34.85323419380626,16;32;64;128;256,34.85323419380626;15.149943811493351;8.672395611739683;2.398746339053046;2.1904752285225606,0.2,8,2033,0.99267578125,-279.94928759211325,-105.04551702065464,174.9037705714586,66.32921166074395,20.727878643982482,11.493137121200562
34,2,0.005396729041559703,0.010793458083119406,0.005396729041559703,0.02698364520779851,221.7302717134585,256,16,16,43.323691702202396,16;32;64;128;256,43.323691702202396;14.619798483893334;11.08418513313133;3.3362789377218953;2.612694446183664,0.2,8,2034,0.9931640625,-105.04551702065464,-68.81935632915975,36.2261606914949,66.12088793158004,20.66277747861876,11.471328020095825
34,3,0.010793458083119406,0.01619018712467911,0.005396729041559703,0.02698364520779851,236.02010652135664,256,16,16,31.93387254702808,16;32;64;128;256,31.93387254702808;11.420371966376207;8.546808001970655;2.2863983552772957;1.981586238695628,0.2,8,2028,0.990234375,-68.81935632915975,-44.9373799126256,23.881976416534144,66.3530773731428,20.73533667910712,11.463979005813599
34,4,0.01619018712467911,0.021586916166238812,0.005396729041559703,0.02698364520779851,246.45461594647705,256,16,16,22.386606516586593,16;32;64;128;256,22.386606516586593;10.052861061095346;7.005027427503385;2.277325091456365;1.6923137686992678,0.2,8,2033,0.99267578125,-44.9373799126256,-44.45420646639013,0.4831734462354689,60.623498159565415,18.94484317486419,11.575947046279907
34,5,0.021586916166238812,0.02698364520779851,0.0053967290415596995,0.02698364520779851,246.4513593813621,256,16,16,22.800656767217518,16;32;64;128;256,22.800656767217518;9.59286812933161;6.738546816485239;2.1377302735053316;1.2431824032614431,0.2,8,2035,0.99365234375,-44.45420646639013,-29.57403148007961,14.880174986310521,58.436764742860035,18.26148898214376,11.58454704284668
36,1,0.0,0.006639074960943212,0.006639074960943212,0.03319537480471606,188.95131560858692,256,16,16,36.24240230775295,16;32;64;128;256,36.24240230775295;13.26695820485354;8.352471292637121;2.334562624006139;2.144438201285302,0.2,8,2037,0.99462890625,-159.93780510023316,-73.68156142460384,86.25624367562932,64.92884725580497,20.29026476743905,11.55010986328125
36,2,0.006639074960943212,0.013278149921886424,0.006639074960943212,0.03319537480471606,227.00582416976016,256,16,16,36.33095788059592,16;32;64;128;256,36.33095788059592;14.601987519529919;9.006173961084919;2.6264540848212405;2.2051827621986173,0.2,8,2033,0.99267578125,-73.68156142460384,-45.055343092351904,28.626218332251938,64.142306490763,20.044470778363436,11.601621866226196
36,3,0.013278149921886424,0.019917224882829637,0.006639074960943212,0.03319537480471606,242.32057152431295,256,16,16,26.537910210966647,16;32;64;128;256,26.537910210966647;12.255255204129808;5.702688598722514;2.2458803601258284;1.5538167206619706,0.2,8,2031,0.99169921875,-45.055343092351904,-39.613551870235824,5.4417912221160805,61.97508152555402,19.36721297673563,11.642311096191406
36,4,0.019917224882829637,0.02655629984377285,0.006639074960943212,0.03319537480471606,243.2735867993823,256,16,16,40.14778537085663,16;32;64;128;256,40.14778537085663;11.55867446502007;9.134404188365085;3.52895720751455;2.3852362647522294,0.2,8,2031,0.99169921875,-39.613551870235824,-31.585337824772978,8.028214045462846,63.03814558994439,19.69942049685762,11.650093078613281
36,5,0.02655629984377285,0.03319537480471606,0.006639074960943209,0.03319537480471606,246.60601035433436,256,16,16,36.58496411127897,16;32;64;128;256,36.58496411127897;13.41326777468613;9.346429908132011;2.7606825231075605;2.511099336506102,0.2,8,2032,0.9921875,-31.585337824772978,-24.696002090005095,6.889335734767883,65.88113644386372,20.58785513870741,11.599551916122437
38,1,0.0,0.01131329386335183,0.01131329386335183,0.05656646931675914,142.28377763614986,256,16,16,38.153969428713665,16;32;64;128;256,38.153969428713665;11.330147553902123;7.674924684248732;2.129349863041783;2.0488699884465675,0.2,8,2042,0.9970703125,-178.2255946195537,-52.348135731441744,125.87745888811196,67.7664457079567,21.17701428373647,11.473758935928345
38,2,0.01131329386335183,0.02262658772670366,0.01131329386335183,0.05656646931675914,219.20225255234698,256,16,16,35.808622239175456,16;32;64;128;256,35.808622239175456;10.978406131968647;9.018666964765332;2.1505092251284075;2.0492346119063085,0.2,8,2034,0.9931640625,-52.348135731441744,-34.48986170741637,17.858274024025377,63.744395917688266,19.92012372427758,11.644163846969604
38,3,0.02262658772670366,0.03393988159005549,0.01131329386335183,0.05656646931675914,234.80923241079176,256,16,16,36.625491214654616,16;32;64;128;256,36.625491214654616;11.729389651054749;8.57775621911832;2.539927490942731;1.896678944634416,0.2,8,2028,0.990234375,-34.48986170741637,-22.312953267384728,12.176908440031639,60.14171389389333,18.794285591841664,11.58100700378418
38,4,0.03393988159005549,0.04525317545340732,0.01131329386335183,0.05656646931675914,244.27253345567252,256,16,16,23.26537443545079,16;32;64;128;256,23.26537443545079;10.613764639181262;6.8433449168549565;1.9466265508879481;1.7728813303927105,0.2,8,2036,0.994140625,-22.312953267384728,-17.453983070283357,4.858970197101371,56.8516368422085,17.766136513190155,11.545226812362671
38,5,0.04525317545340732,0.05656646931675914,0.011313293863351823,0.05656646931675914,247.8211854816538,256,16,16,28.404626271175427,16;32;64;128;256,28.404626271175427;12.402978624875972;7.6642637731099414;2.0008329198601973;1.8904434961365608,0.2,8,2030,0.9912109375,-17.453983070283357,-13.973514569608142,3.480468500675215,57.73195054451617,18.041234545161302,11.516878128051758
40,1,0.0,0.00700911865700602,0.00700911865700602,0.0350455932850301,167.54394872953569,256,16,16,30.58993530584619,16;32;64;128;256,30.58993530584619;15.296840292395686;7.986877236670536;2.404233426478105;2.2852344023306914,0.2,8,2029,0.99072265625,-209.20683471904704,-78.97148396447369,130.23535075457335,66.79716646063032,20.874114518946975,11.560154914855957
40,2,0.00700911865700602,0.01401823731401204,0.00700911865700602,0.0350455932850301,225.356501452039,256,16,16,32.24968935522103,16;32;64;128;256,32.24968935522103;14.250002573904123;8.317785631144588;2.436431720559741;2.537658849991881,0.2,8,2036,0.994140625,-78.97148396447369,-52.19815033847408,26.773333625999612,63.25975653516928,19.7686739172404,11.664304971694946
40,3,0.01401823731401204,0.02102735597101806,0.007009118657006019,0.0350455932850301,237.34307623787603,256,16,16,30.81211997347839,16;32;64;128;256,30.81211997347839;11.890733619724333;7.572565949358326;2.2024575167272076;1.9323709311913628,0.2,8,2035,0.99365234375,-52.19815033847408,-36.766551446034555,15.431598892439524,62.00282906068729,19.375884081464775,11.654215097427368
40,4,0.02102735597101806,0.02803647462802408,0.007009118657006021,0.0350455932850301,245.5088500833737,256,16,16,33.23774006882955,16;32;64;128;256,33.23774006882955;11.764722702856558;8.157433845046874;2.4959879497064885;1.9093433938568694,0.2,8,2033,0.99267578125,-36.766551446034555,-28.84831972893585,7.918231717098706,59.64273146224622,18.638353581951943,11.64841103553772
40,5,0.02803647462802408,0.0350455932850301,0.007009118657006017,0.0350455932850301,248.4225888970071,256,16,16,30.062886597161377,16;32;64;128;256,30.062886597161377;15.289499669650613;7.628915361679325;2.390344747377308;1.7581169054641848,0.2,8,2036,0.994140625,-28.84831972893585,-21.505504377120815,7.342815351815034,59.6647205118445,18.645225159951405,11.59360384941101
42,1,0.0,0.009713398159183123,0.009713398159183123,0.04856699079591561,150.72493863048766,256,16,16,36.20730818009225,16;32;64;128;256,36.20730818009225;14.060384126858605;9.85557178374283;2.736666893541048;2.340445340090832,0.2,8,2040,0.99609375,-193.35193432224332,-64.61440185304104,128.73753246920228,66.84498705685246,20.889058455266394,11.58772087097168
42,2,0.009713398159183123,0.019426796318366246,0.009713398159183123,0.04856699079591561,217.59879767281674,256,16,16,29.973465926640614,16;32;64;128;256,29.973465926640614;10.254505496960679;8.166073109678559;2.441207234583139;1.9911063306762715,0.2,8,2036,0.994140625,-64.61440185304104,-36.1951558267815,28.419246026259543,62.95008634661977,19.671901983318676,11.595468997955322
42,3,0.019426796318366246,0.02914019447754937,0.009713398159183123,0.04856699079591561,237.80685243692005,256,16,16,24.85932866380983,16;32;64;128;256,24.85932866380983;11.036887665734726;7.379771875085762;2.007667128081175;1.6882444996877493,0.2,8,2026,0.9892578125,-36.1951558267815,-27.03617037929598,9.15898544748552,58.585099929624135,18.30784372800754,11.703700065612793
42,4,0.02914019447754937,0.03885359263673249,0.009713398159183123,0.04856699079591561,245.46697697475398,256,16,16,30.569782186831866,16;32;64;128;256,30.569782186831866;11.696568668993402;7.442117196596452;2.659471854687526;1.774134517736499,0.2,8,2026,0.9892578125,-27.03617037929598,-22.742388483221475,4.293781896074506,58.65609071920341,18.330028349751064,11.789659023284912
42,5,0.03885359263673249,0.04856699079591561,0.009713398159183116,0.04856699079591561,247.1524687591746,256,16,16,28.260268539351614,16;32;64;128;256,28.260268539351614;11.027183094346459;8.348101663363217;2.503305182731801;1.9944171585132588,0.2,8,2032,0.9921875,-22.742388483221475,-17.796528424437838,4.945860058783637,60.56715260589146,18.92723518934108,11.71127700805664
44,1,0.0,0.007729073038498699,0.007729073038498699,0.038645365192493494,168.57581481105896,256,16,16,40.24955805253542,16;32;64;128;256,40.24955805253542;19.932730246726358;11.417769226713;3.2315169395152155;2.819792708714045,0.2,8,2038,0.9951171875,-176.1967567373365,-73.21366487732212,102.98309186001438,65.9676060768922,20.61487689902881,11.638221979141235
44,2,0.007729073038498699,0.015458146076997399,0.007729073038498699,0.038645365192493494,222.68559198501964,256,16,16,30.79743654759767,16;32;64;128;256,30.79743654759767;13.954592986284794;8.44675850037064;2.3958805479491976;2.268666495164848,0.2,8,2027,0.98974609375,-73.21366487732212,-48.723023007115216,24.4906418702069,62.179151615022676,19.430984879694584,11.581105947494507
44,3,0.015458146076997399,0.023187219115496097,0.0077290730384986985,0.038645365192493494,235.2604868968753,256,16,16,26.79762254355693,16;32;64;128;256,26.79762254355693;10.271563511762063;7.153024280103388;2.0260035178348192;1.5041909067194463,0.2,8,2033,0.99267578125,-48.723023007115216,-32.006014416937205,16.71700859017801,60.29208758683633,18.841277370886353,11.659071922302246
44,4,0.023187219115496097,0.030916292153994798,0.0077290730384987,0.038645365192493494,246.01587915312092,256,16,16,20.624511783576935,16;32;64;128;256,20.624511783576935;12.764718834690228;6.569841666024387;2.1828619777033365;1.5839212044549424,0.2,8,2035,0.99365234375,-32.006014416937205,-24.015277196584975,7.99073722035223,60.406733097434014,18.877104092948127,11.655663967132568
44,5,0.030916292153994798,0.038645365192493494,0.007729073038498697,0.038645365192493494,249.4105534573142,256,16,16,29.013409929927544,16;32;64;128;256,29.013409929927544;9.962142897894694;7.874468710212956;2.0273163628416;2.0661326488483445,0.2,8,2036,0.994140625,-24.015277196584975,-21.01509302927252,3.0001841673124545,60.20109505432975,18.812842204478045,11.635115146636963
46,1,0.0,0.007375462935315449,0.007375462935315449,0.03687731467657725,157.52585913754072,256,16,16,29.87857810887024,16;32;64;128;256,29.87857810887024;12.331558519632477;6.8413239543260325;2.5929181484791024;1.8412507105706168,0.2,8,2037,0.99462890625,-211.78047008368708,-77.41678097436193,134.36368910932515,68.1907058625737,21.30959558205428,11.578142881393433
46,2,0.007375462935315449,0.014750925870630899,0.007375462935315449,0.03687731467657725,220.56192006586693,256,16,16,31.99027293009002,16;32;64;128;256,31.99027293009002;12.797069838633476;7.717992060018497;2.1232734221482117;2.4236973199423164,0.2,8,2033,0.99267578125,-77.41678097436193,-45.940162409496224,31.476618564865703,65.0149597022286,20.317174906946434,11.689764022827148
46,3,0.014750925870630899,0.022126388805946348,0.007375462935315449,0.03687731467657725,238.08313586597149,256,16,16,34.002710626431835,16;32;64;128;256,34.002710626431835;12.303329212122735;8.185287132931208;1.9680606512448984;1.8506875676974666,0.2,8,2035,0.99365234375,-45.940162409496224,-35.017263566954625,10.9228988425416,61.57655592025086,19.242673725078394,11.74872088432312
46,4,0.022126388805946348,0.029501851741261798,0.007375462935315449,0.03687731467657725,244.33973716747383,256,16,16,30.284062128705916,16;32;64;128;256,30.284062128705916;11.95506438089112;9.329901732921314;2.7065527887343412;1.9661803965925828,0.2,8,2029,0.99072265625,-35.017263566954625,-26.24902024270932,8.768243324245304,61.13182243423201,19.1036945106975,11.637552976608276
46,5,0.029501851741261798,0.03687731467657725,0.007375462935315449,0.03687731467657725,248.52831689459885,256,16,16,34.74629002176959,16;32;64;128;256,34.74629002176959;10.772568955531785;8.757727790343958;3.305114275152814;2.1538539463804742,0.2,8,2030,0.9912109375,-26.24902024270932,-22.924398605438228,3.3246216372710933,58.91752207176669,18.41172564742709,11.687090873718262
48,1,0.0,0.009428201525649977,0.009428201525649977,0.04714100762824988,160.09401672738153,256,16,16,31.748131133253768,16;32;64;128;256,31.748131133253768;14.131925733615661;9.357632167127159;2.1664737778031062;2.1837406748115287,0.2,8,2034,0.9931640625,-170.0394149605363,-63.55157521830142,106.48783974223488,67.75368248964041,21.173025778012626,11.58550500869751
48,2,0.009428201525649977,0.018856403051299955,0.009428201525649977,0.04714100762824988,220.02542561242163,256,16,16,30.3752981983272,16;32;64;128;256,30.3752981983272;11.55545672109486;7.2428465277512375;2.3934593724123587;2.1070060622261306,0.2,8,2035,0.99365234375,-63.55157521830142,-38.18417312557972,25.367402092721704,62.85342526828235,19.641695396338232,11.65976095199585
48,3,0.018856403051299955,0.02828460457694993,0.009428201525649976,0.04714100762824988,238.2616566132178,256,16,16,34.223078924645215,16;32;64;128;256,34.223078924645215;12.724198871283182;8.555809899594365;2.1718732926449262;2.1113825355212144,0.2,8,2034,0.9931640625,-38.18417312557972,-27.965819679071046,10.218353446508672,60.541956135447734,18.919361292327416,11.647747993469238
48,4,0.02828460457694993,0.03771280610259991,0.009428201525649979,0.04714100762824988,244.07655123540547,256,16,16,32.2071587623428,16;32;64;128;256,32.2071587623428;14.729147968411915;9.576255179116654;2.2187900951586492;2.5127218715958013,0.2,8,2034,0.9931640625,-27.965819679071046,-19.9354319792742,8.030387699796847,60.705636590057,18.97051143439281,11.675161123275757
48,5,0.03771280610259991,0.04714100762824988,0.009428201525649972,0.04714100762824988,249.73810284928837,256,16,16,32.22485470364243,16;32;64;128;256,32.22485470364243;13.088326419731965;8.527466828641606;2.430790411409302;2.0501703614896116,0.2,8,2030,0.9912109375,-19.9354319792742,-17.353466717730498,2.5819652615437008,60.57637267869703,18.93011646209282,11.559816837310791
50,1,0.0,0.009284614718545135,0.009284614718545135,0.04642307359272567,173.89782348124555,256,16,16,36.67515497229778,16;32;64;128;256,36.67515497229778;12.434848188298849;8.8848334959316;2.7893098479429455;2.2477165227929885,0.2,8,2032,0.9921875,-139.89504050564074,-65.45553862937777,74.43950187626297,65.98914906128604,20.621609081651886,11.510756015777588
50,2,0.009284614718545135,0.01856922943709027,0.009284614718545135,0.04642307359272567,216.4473227109722,256,16,16,25.81136046202236,16;32;64;128;256,25.81136046202236;10.38194458832284;7.445812224328745;2.4632769682549007;1.8460900663477944,0.2,8,2037,0.99462890625,-65.45553862937777,-38.71221059407981,26.743328035297964,64.58854843378184,20.183921385556822,11.664033889770508
50,3,0.01856922943709027,0.027853844155635403,0.009284614718545133,0.04642307359272567,239.07609383959237,256,16,16,41.141624065907045,16;32;64;128;256,41.141624065907045;11.8265083975105;9.263985359181746;2.689541875607635;2.2593341196384498,0.2,8,2038,0.9951171875,-38.71221059407981,-28.928205074782454,9.784005519297352,59.21405425974498,18.504391956170306,11.690596103668213
50,4,0.027853844155635403,0.03713845887418054,0.009284614718545137,0.04642307359272567,243.63665594248243,256,16,16,36.47363407028466,16;32;64;128;256,36.47363407028466;15.174526726442474;10.004881229997286;2.101750107695413;1.9392917455436645,0.2,8,2038,0.9951171875,-28.928205074782454,-21.983959093206522,6.944245981575932,57.69173062254831,18.028665819546347,11.628293991088867
50,5,0.03713845887418054,0.04642307359272567,0.00928461471854513,0.04642307359272567,247.4393995722409,256,16,16,26.07671733311968,16;32;64;128;256,26.07671733311968;10.268016338585175;5.514093235756029;2.29331631906313;1.6772924329144263,0.2,8,2040,0.99609375,-21.983959093206522,-18.230467565886784,3.7534915273197385,58.40583832900283,18.251824477813383,11.543823957443237
52,1,0.0,0.007469123591426561,0.007469123591426561,0.0373456179571328,164.27016243199654,256,16,16,25.470429839492738,16;32;64;128;256,25.470429839492738;9.609757065286368;8.10071319582185;2.4493507021399807;2.1498984562327292,0.2,8,2036,0.994140625,-193.34576206380393,-72.49589446635082,120.84986759745311,66.33761057502517,20.730503304695365,11.502226114273071
52,2,0.007469123591426561,0.014938247182853122,0.007469123591426561,0.0373456179571328,222.74170502874148,256,16,16,25.800793731745653,16;32;64;128;256,25.800793731745653;12.68983707964304;5.563617797828875;1.9300961110755461;1.5857533720668677,0.2,8,2037,0.99462890625,-72.49589446635082,-43.13714768339878,29.35874678295204,65.17893134454235,20.368416045169482,11.676043033599854
52,3,0.014938247182853122,0.02240737077427968,0.00746912359142656,0.0373456179571328,240.63286554653624,256,16,16,33.9660775100518,16;32;64;128;256,33.9660775100518;12.896229399653162;9.38862593823597;2.3302572216704815;2.0933994735748804,0.2,8,2033,0.99267578125,-43.13714768339878,-30.95834335116274,12.17880433223604,62.86854382836696,19.646419946364674,11.67855191230774
52,4,0.02240737077427968,0.029876494365706243,0.007469123591426562,0.0373456179571328,246.66697789728306,256,16,16,32.30597137022618,16;32;64;128;256,32.30597137022618;13.61076418527816;8.819288305559422;2.493143381244797;2.0795787952075506,0.2,8,2029,0.99072265625,-30.95834335116274,-27.9220248463198,3.0363185048429386,61.52749642139574,19.227342631686167,11.674720048904419
52,5,0.029876494365706243,0.0373456179571328,0.007469123591426558,0.0373456179571328,247.84640039565426,256,16,16,41.62068641961112,16;32;64;128;256,41.62068641961112;14.695531164995602;9.691037556623288;2.4335487975912216;2.743645596574571,0.2,8,2030,0.9912109375,-27.9220248463198,-21.830606450499772,6.091418395820028,59.809185366372276,18.690370426991336,11.648585081100464
54,1,0.0,0.006468418860925685,0.006468418860925685,0.03234209430462842,170.57527328745198,256,16,16,29.366325790377648,16;32;64;128;256,29.366325790377648;15.12083236251514;7.284975796505583;2.156069012951792;1.3940793044707662,0.2,8,2039,0.99560546875,-212.24696917151323,-88.2811310101556,123.96583816135762,64.85897771545335,20.26843053607917,11.544263124465942
54,2,0.006468418860925685,0.01293683772185137,0.006468418860925685,0.03234209430462842,221.39839088506315,256,16,16,31.655039561154393,16;32;64;128;256,31.655039561154393;11.444295163835667;6.977957413986916;2.4762092934612574;1.9019621893502825,0.2,8,2035,0.99365234375,-88.2811310101556,-55.86527745981016,32.415853550345446,64.13256255664109,20.04142579895034,11.61223316192627
54,3,0.01293683772185137,0.019405256582777055,0.006468418860925685,0.03234209430462842,237.16892174580798,256,16,16,29.069760345685815,16;32;64;128;256,29.069760345685815;14.426432859760805;7.494831079846774;2.478922133304062;1.914335699274244,0.2,8,2032,0.9921875,-55.86527745981016,-36.37776130191014,19.487516157900018,61.10429955100294,19.095093609688416,11.602537155151367
54,4,0.019405256582777055,0.02587367544370274,0.006468418860925685,0.03234209430462842,246.0115258984402,256,16,16,28.521749036818083,16;32;64;128;256,28.521749036818083;11.217401647789597;6.773551339859911;2.402834315174911;1.6997208123069136,0.2,8,2034,0.9931640625,-36.37776130191014,-29.479672445453843,6.898088856456297,58.67477960710211,18.33586862721941,11.796070098876953
54,5,0.02587367544370274,0.03234209430462842,0.0064684188609256815,0.03234209430462842,248.01010243246162,256,16,16,26.46693289906235,16;32;64;128;256,26.46693289906235;9.54848563700613;6.251577940770435;2.2724854089545077;1.3594019343128976,0.2,8,2033,0.99267578125,-29.479672445453843,-26.58441668426326,2.895255761190583,60.15142234174329,18.797319481794776,11.669757843017578
56,1,0.0,0.009580637312738212,0.009580637312738212,0.05721353689630536,128.00000003183195,256,16,16,34.721562153955155,16;32;64;128;256,34.721562153955155;11.238745878694553;8.643221922444974;2.4320588120217628;2.044889538710163,0.2,8,2034,0.9931640625,-233.4259384733532,-76.61888168488235,156.80705678847085,64.29675788249267,20.09273683827896,11.529839992523193
56,2,0.009580637312738212,0.021023344691999284,0.011442707379261072,0.05721353689630536,198.6986646854089,256,16,16,34.96388406967102,16;32;64;128;256,34.96388406967102;11.596429825565217;7.303789250888202;2.494546107621148;1.9648865540687757,0.2,8,2036,0.994140625,-76.61888168488235,-37.492907773092156,39.1259739117902,60.705894716183494,18.97059209880734,11.512953996658325
56,3,0.021023344691999284,0.032466052071260354,0.01144270737926107,0.05721353689630536,232.23658441980783,256,16,16,36.43571983589504,16;32;64;128;256,36.43571983589504;11.604543546961064;9.14111620623098;3.0109953592454572;1.7629860718436812,0.2,8,2030,0.9912109375,-37.492907773092156,-26.071179519321504,11.421728253770652,59.10737386238989,18.47105433199684,11.520729780197144
56,4,0.032466052071260354,0.043908759450521424,0.01144270737926107,0.05721353689630536,242.4464715275659,256,16,16,32.28190276199753,16;32;64;128;256,32.28190276199753;10.748704186885615;6.671454103472916;2.090646757789759;1.7873186765255946,0.2,8,2031,0.99169921875,-26.071179519321504,-20.232724924552258,5.838454594769246,59.928329068616556,18.727602833942672,11.531641006469727
56,5,0.043908759450521424,0.055351466829782495,0.01144270737926107,0.05721353689630536,246.0477446832705,256,16,16,34.48394672103084,16;32;64;128;256,34.48394672103084;12.563033946588616;9.217185580722354;3.137721823472137;2.095822366570613,0.2,8,2024,0.98828125,-20.232724924552258,-15.37845087518508,4.854274049367177,59.71556275973718,18.66111336241787,11.550529956817627
56,6,0.055351466829782495,0.05721353689630536,0.001862070066522864,0.05721353689630536,255.7999517783649,256,16,16,35.09864078378886,16;32;64;128;256,35.09864078378886;13.589253208404843;7.455226903719528;2.2213348372143478;1.9761819328718018,0.2,8,2031,0.99169921875,-15.37845087518508,-13.741012976402544,1.6374378987825366,54.44048370632273,17.012651158225854,11.604039907455444
58,1,0.0,0.0076337537044109645,0.0076337537044109645,0.03816876852205482,177.14152144287553,256,16,16,36.63425550920378,16;32;64;128;256,36.63425550920378;13.238593386087492;8.74364070197872;2.932275000268368;2.169696916618971,0.2,8,2034,0.9931640625,-164.06870678823543,-75.80466409197106,88.26404269626437,67.46401336263473,21.082504175823352,11.537375926971436
58,2,0.0076337537044109645,0.015267507408821929,0.0076337537044109645,0.03816876852205482,222.14727015880314,256,16,16,34.34840101269498,16;32;64;128;256,34.34840101269498;12.297790377266217;8.279098487199331;2.6534247332294685;2.1184355838757343,0.2,8,2042,0.9970703125,-75.80466409197106,-41.04495846810596,34.7597056238651,64.46728905855761,20.14602783079925,11.568865060806274
58,3,0.015267507408821929,0.022901261113232894,0.007633753704410965,0.03816876852205482,240.5182958406728,256,16,16,35.00107373712286,16;32;64;128;256,35.00107373712286;14.572596943561148;10.24788985185179;2.457082236453642;2.2654340470477314,0.2,8,2030,0.9912109375,-41.04495846810596,-33.988257521765036,7.056700946340925,64.21821862990302,20.068193321844692,11.611780881881714
58,4,0.022901261113232894,0.030535014817643858,0.007633753704410964,0.03816876852205482,244.93439245166778,256,16,16,26.446099039806416,16;32;64;128;256,26.446099039806416;9.796800662203697;7.423466141507761;1.9325830765040153;1.708863962463788,0.2,8,2030,0.9912109375,-33.988257521765036,-26.7590548613598,7.229202660405235,59.45883732864701,18.58088666520219,11.427290916442871
58,5,0.030535014817643858,0.03816876852205482,0.007633753704410964,0.03816876852205482,247.95700383117892,256,16,16,34.31390917095181,16;32;64;128;256,34.31390917095181;12.034465532053247;8.384785483062597;2.0552455926088444;1.637412343540214,0.2,8,2031,0.99169921875,-26.7590548613598,-22.705803467212263,4.053251394147537,59.714841848790506,18.660888077747032,11.617949962615967
60,1,0.0,0.011808191842227934,0.011808191842227934,0.059040959211139665,148.97989272911448,256,16,16,31.340818530403485,16;32;64;128;256,31.340818530403485;12.136097194578541;8.846665343068485;3.2532838577970082;2.3363294088234023,0.2,8,2037,0.99462890625,-155.7572389041611,-52.98440670265154,102.77283220150957,62.12626927900369,19.41445914968865,11.536610126495361
60,2,0.011808191842227934,0.023616383684455868,0.011808191842227934,0.059040959211139665,217.76962742869813,256,16,16,39.59093785302402,16;32;64;128;256,39.59093785302402;13.121887294383852;9.960714157393975;2.599272801252438;2.463629784021094,0.2,8,2032,0.9921875,-52.98440670265154,-31.584767536820436,21.399639165831104,63.43962838194296,19.824883869357173,11.620355129241943
60,3,0.023616383684455868,0.0354245755266838,0.011808191842227932,0.059040959211139665,235.620625272118,256,16,16,31.378579955791896,16;32;64;128;256,31.378579955791896;11.897273415066788;7.179236794615218;2.453258133772512;1.8112937023625555,0.2,8,2030,0.9912109375,-31.584767536820436,-22.88989815379591,8.694869383024525,61.64743712309584,19.26482410096745,11.623926877975464
60,4,0.0354245755266838,0.047232767368911736,0.011808191842227936,0.059040959211139665,244.69510242775704,256,16,16,33.09098103367502,16;32;64;128;256,33.09098103367502;11.843363252680101;6.37801799437088;2.430407976242688;1.681203166486251,0.2,8,2033,0.99267578125,-22.88989815379591,-17.717662708196713,5.172235445599199,57.67087098483016,18.022147182759422,11.552809000015259
60,5,0.047232767368911736,0.059040959211139665,0.011808191842227929,0.059040959211139665,248.0808497080674,256,16,16,32.22049750840963,16;32;64;128;256,32.22049750840963;9.266367103503237;6.844886538660717;1.7325460591959967;1.4433636229537563,0.2,8,2036,0.994140625,-17.717662708196713,-15.30672789123264,2.4109348169640725,57.49416637485704,17.966926992142824,11.551342964172363
62,1,0.0,0.006495044367867306,0.006495044367867306,0.03247522183933653,154.73611698036726,256,16,16,30.889212806535355,16;32;64;128;256,30.889212806535355;16.5193884228913;9.244303855958691;2.81125448156076;2.32048128320888,0.2,8,2040,0.99609375,-267.81680044597397,-88.94406201617176,178.8727384298022,61.55026202303807,19.234456882199396,11.423624992370605
