stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
18,31.32035207748413,5,6,2.2722137,0.074683794260846,0.19640496170240096,0.3268661138294783,0.0689386097045869
19,11.809587955474854,5,0,1.5345616,0.07435740466450624,0.20486950707904375,0.32373798082631094,0.06989854405142701
20,33.2468798160553,5,6,1.5594854,0.07400294097201957,0.21204011233676956,0.32471135066116036,0.06566022717281762
21,13.209450006484985,5,0,2.0868654,0.07336311047349987,0.22176558509578892,0.3328639351359868,0.05802817734118367
22,30.304606914520264,5,5,2.1373107,0.07265004332813914,0.23059980592037,0.3374805021734879,0.05907256496348442
23,15.48375391960144,5,0,0.6595849,0.07207700171533674,0.2326724267859562,0.3234016343421426,0.06202004480432817
24,29.10794711112976,5,6,0.64983493,0.07172187869309933,0.2328490021690844,0.3090608390414344,0.06708478952576054
25,11.725179195404053,5,0,2.153426,0.07146243003642436,0.24126065410471167,0.30842581281542397,0.06607293287017336
26,32.87410306930542,5,6,2.210992,0.07123356363539175,0.252945959276361,0.3196969482898948,0.0646978970538807
27,15.129496097564697,5,0,2.2205112,0.07115604662188167,0.2652582978102726,0.3320840069752829,0.07142605058572567
28,29.75086212158203,5,5,2.27371,0.07108484081292225,0.2745165909639071,0.3483754962550203,0.06718447822328703
29,13.746303081512451,5,0,1.1933867,0.07102404225435859,0.2797124284804335,0.3464661454778998,0.07067702039307759
30,32.76701092720032,5,6,1.2110515,0.07094420419431234,0.28593388772378786,0.3367685574098031,0.06583712182626959
31,15.218399047851562,5,0,2.0990582,0.07083210706815313,0.29518161424993494,0.3442261554640913,0.07024057691199607
32,30.221561908721924,5,6,2.156953,0.07076068311819932,0.30289939115942366,0.3441150043287649,0.06942778462230755
33,13.362752199172974,5,0,2.0114253,0.07073196811277918,0.31285752665402,0.35303880725675774,0.07209900121863114
34,31.27173900604248,5,5,2.0736918,0.07081238179151467,0.3232624887148207,0.3556652451795032,0.07518689617937806
35,13.422291994094849,5,0,0.94724387,0.07096837792299104,0.3258985643705307,0.34706486456483565,0.07664170868669645
36,30.79138493537903,5,5,0.95152754,0.07111402527444895,0.3280902422193066,0.3395856324669896,0.07547728494398602
37,16.41446590423584,5,0,0.81448275,0.07128160398914095,0.3336647583507973,0.32588207666196845,0.07870126656054326
38,31.689114093780518,5,6,0.8104613,0.07158552368257608,0.3356578389418503,0.3090188640786789,0.08654526760242998
39,17.177079916000366,5,0,2.2460349,0.07206321814169574,0.34777570826331944,0.3251985252034556,0.08926768671985923
40,34.981056928634644,5,6,2.3222733,0.07250750100850574,0.3552922200631443,0.3373010412769909,0.09080251345797069
41,15.13553500175476,5,0,0.8443125,0.07299564630902068,0.3529396468500098,0.3191485950909469,0.09471358454707125
42,35.36428093910217,5,6,0.8492324,0.07355600408447466,0.3566367159975528,0.3095983445058003,0.09950167974960171
43,15.22455906867981,5,0,1.7223501,0.07423819679309587,0.3647994869896734,0.30766269336187285,0.10431326278790783
44,30.569616079330444,5,6,1.7740072,0.07493418180244106,0.36926438380242954,0.3163189322947565,0.1057549834806705
45,14.011223077774048,5,0,1.868255,0.07561402540317433,0.3783223233276849,0.3204173534862034,0.10648628971137333
46,33.540071964263916,5,6,1.9375296,0.07633248565556193,0.3932019588033736,0.322667247965626,0.11056138367114061
47,16.716901063919067,5,0,2.0047505,0.077055567680073,0.4045747984630689,0.3245414802921771,0.11278461973356321
48,29.81890892982483,5,6,2.072428,0.07784214132533608,0.4105665524588879,0.32498957957587915,0.11842985298447294
49,10.461488008499146,5,0,1.7988604,0.07871941614926042,0.4189792183523273,0.3292069492552542,0.1251825323925364
50,31.455389976501465,5,6,1.8722409,0.07965051462989452,0.42799221024517803,0.3354997289252971,0.13053576636123276
51,13.90401005744934,5,0,1.477661,0.08059104546414474,0.4295655621212854,0.3286935796417587,0.1276355759935725
52,27.648705005645752,5,6,1.5276564,0.08159713728817512,0.43286958005044435,0.3329562158020626,0.13876995873797088
53,12.50475788116455,5,0,0.9441177,0.08274065604549398,0.4349832397623838,0.31884531038111236,0.14392932799948074
54,31.27001404762268,5,6,0.9618307,0.08381926727845879,0.4389125097297852,0.30878181344909356,0.14307148626006344
55,16.72775101661682,5,0,1.7304559,0.08495723771706014,0.4419731049376937,0.31185489869174304,0.14878101761177
56,33.42452001571655,5,6,1.7982011,0.08618875382050287,0.447686306493555,0.3150777809149246,0.1580801636439879
57,14.006274223327637,5,0,0.862243,0.08754530950929464,0.44787783278124266,0.29973808757364645,0.16972044357134128
58,32.0716290473938,5,6,0.87554353,0.089037412983605,0.45189476293268166,0.2919835588312838,0.17422298603168532
59,13.723773002624512,5,0,1.9941813,0.09056904635773734,0.4600434412421603,0.2965254892980353,0.18173959585035454
60,31.07941699028015,5,6,2.0693128,0.09218142076075046,0.4692951677905355,0.30658100534832256,0.1959337485011704
61,11.887079000473022,5,0,2.0553808,0.09405830103959671,0.47952103486856096,0.3049305651338072,0.21351748179077382
62,30.793228149414062,5,6,2.1400292,0.09620090900555006,0.48851405717763646,0.3089792341140886,0.23417140153102858
63,11.91255497932434,5,0,2.278869,0.09855133621279925,0.49469392323851846,0.3184531769000437,0.2540693428694629
64,29.210609197616577,5,6,2.3631055,0.1010956165533778,0.5029428594937592,0.3223734273568854,0.26655364222164424
65,12.027537107467651,5,0,2.368444,0.10375177976613392,0.513680482593466,0.32120533300314336,0.27268054901945216
66,31.86916208267212,5,6,2.449732,0.10629961101230953,0.5244773896231008,0.3305290671272462,0.2727401671961789
67,14.976013898849487,5,0,1.8889545,0.10881084159012974,0.5338303957012774,0.3365259607901055,0.2790147029545108
68,30.220382928848267,5,6,1.9736295,0.11133744691088271,0.5417638177199315,0.33482682690405996,0.2834138169584042
69,13.13472318649292,5,0,1.6860205,0.11402413201479022,0.5468282459379191,0.32435162264500683,0.3094558277640629
70,32.89464807510376,5,6,1.7578702,0.11694683883551371,0.5555748525730053,0.32060689622869126,0.31791344353802103
71,15.207529067993164,5,0,2.2937686,0.11984006021230402,0.5641766091755407,0.32708328516542406,0.3340228304711188
72,31.22532892227173,5,6,2.3736413,0.12296273734395463,0.5722375383023715,0.326773307499974,0.350003646343296
73,13.888614177703857,5,0,2.2212336,0.12612289977806487,0.5757842464576455,0.3153188253287912,0.35668706144077317
74,34.80580186843872,5,6,2.3058436,0.12932879071451214,0.5850084657445479,0.3185007742385389,0.3721846294154421
75,11.96142315864563,5,0,2.2742882,0.13272047732864983,0.5929267680974326,0.32449765246693524,0.38473550322564043
76,34.35231399536133,5,6,2.3608866,0.13616932628419898,0.598945727820702,0.32741938833172135,0.394233453946063
77,14.013093948364258,5,0,2.0768871,0.1395805329498606,0.6081392759377784,0.32540687271115354,0.40781959286995506
78,31.843847036361694,5,6,2.16278,0.14318173992125266,0.6168985509067114,0.3247190814556894,0.4247686953970651
79,15.339178085327148,5,0,2.1611078,0.14690698531246008,0.6271897088357568,0.3232591411254732,0.44210286175201924
80,34.12362599372864,5,6,2.2443454,0.15070302565020435,0.635057438332741,0.31831879855129913,0.45705390297262116
81,13.26573395729065,5,0,2.2455428,0.15464611007404455,0.6437559805930231,0.31367152360308187,0.48852971213807855
82,32.73616695404053,5,6,2.328189,0.15885955188564704,0.6556927303321812,0.316773600784847,0.51554781262988
83,12.46186900138855,5,0,2.3114707,0.1633903386515622,0.6638885700029229,0.32005581441626957,0.5535322895671296
