stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
157,7.174077987670898,5,0,0.18693306,0.13294129,0.8145017608909135,0.17663044207507217,0.20280128274869474,0.07849422174485127,0.6981673158866541,0.045837843337895645,0.062235782812027476
158,47.605831146240234,5,6,0.18547429,0.13103345,0.8137262981414674,0.17846248377422955,0.20104172922712932,0.08021271895690596,0.6887154108683633,0.047245863231679404,0.06328864834221139
159,6.908085107803345,5,0,0.1990053,0.14193736,0.8129701945685803,0.18251235730615673,0.20275294693504348,0.07997487319434614,0.6911476012567453,0.04666678124759882,0.06513773996893617
160,45.79359006881714,5,6,0.19667105,0.13911456,0.8121977618122911,0.18010878474067882,0.20329074871096015,0.0797763102555001,0.6865870646121357,0.048281490573509035,0.0642455647160276
161,6.77277398109436,5,0,0.19825268,0.19196218,0.8114713277515786,0.18290630677104808,0.20291791182461213,0.08500228730528292,0.7009933208454343,0.04922450538107635,0.06473650148924719
162,45.56977701187134,5,6,0.1955415,0.19039232,0.8108096801282013,0.1784822695312783,0.2015773890791418,0.08865586914848167,0.7020317072792286,0.049332708155176166,0.06344401053590357
163,6.667319059371948,5,0,0.20656307,0.13343067,0.8100376521678451,0.1813576733206732,0.19812765547604852,0.08777499960359054,0.6817833000210081,0.049476692042940466,0.06257792078659095
164,46.23551297187805,5,6,0.20456922,0.13134661,0.8092178948194176,0.18167098746621138,0.1991018282785805,0.08725867811707153,0.6734440107653704,0.04885313419310679,0.061930424124932874
165,7.291894912719727,5,0,0.25110856,0.16470732,0.8083838822763514,0.18588869863860172,0.19330571574882724,0.08814644422002416,0.6703757963280358,0.04800525100404386,0.061246974164992425
166,46.67988109588623,5,6,0.24868612,0.16211742,0.807512876974697,0.18606867666377197,0.19123448765721082,0.09007022155219492,0.662941552591439,0.0479152158271745,0.06139228763222796
167,6.95100998878479,5,0,0.19757275,0.17625983,0.8067240085792038,0.18739035608073207,0.19083977357550708,0.0888743971408228,0.6837292148595409,0.04998818302841529,0.06099173949700386
168,45.98645305633545,5,6,0.19527398,0.17340635,0.805944334132028,0.18840379036606528,0.19107698806571036,0.09458405427195836,0.6646180368103222,0.05038826292417659,0.0609092792384762
169,6.750486135482788,5,0,0.21539974,0.17203206,0.8051722654473289,0.18691052206397155,0.19226909005719775,0.09413835770458483,0.6900721633146603,0.05061388880542317,0.061645039026527716
170,46.09454607963562,5,6,0.21389945,0.16916917,0.8045244569995172,0.18562685863525355,0.19104810614526505,0.0948291274245617,0.6941046186591016,0.051785841793107745,0.06110712145287051
171,6.977259874343872,5,0,0.26104483,0.18619142,0.8039226274950162,0.18094363777589445,0.19118399249870185,0.09812250450928317,0.7092650406726372,0.05097470300071397,0.061442272007720705
172,45.514277935028076,5,6,0.25857112,0.18289159,0.8033757923152856,0.18014810877683313,0.19262388137080433,0.09902007706139272,0.7180120106711066,0.050491742056154296,0.06185674968356749
173,6.559043884277344,5,0,0.21653931,0.20663399,0.8029051415910461,0.1829871161332813,0.1932218932526571,0.09958624033358886,0.7217051635946945,0.05041964822659725,0.062238955788972546
174,46.123504877090454,5,6,0.2146769,0.20300166,0.8023948074306301,0.1825744203722342,0.19315491354476735,0.09598608769990592,0.7077919445609377,0.049622075798063985,0.061735042142520916
175,6.849534034729004,5,0,0.20312552,0.16948031,0.8018589227273761,0.18232316436780108,0.1935818806897516,0.09363728208326266,0.7122412028353716,0.04851104795660888,0.061436896994181714
176,46.78445792198181,5,6,0.20149857,0.16668767,0.801327210860936,0.177773216936382,0.18987165195973785,0.09283572266299199,0.6991390352269924,0.049150534371375655,0.06170640212225276
177,6.671542167663574,5,0,0.19533461,0.16680638,0.8007404167998128,0.1730324977514711,0.19231555426987823,0.09437695780312726,0.6966682628355265,0.04921433900210764,0.06239849558261825
178,45.908203125,5,6,0.19279414,0.16433568,0.8002289139944326,0.17165526622237473,0.1924743590546455,0.09615066231574974,0.7050371514092361,0.048392201867909906,0.06256279115064708
179,6.836584091186523,5,0,0.23046917,0.15703206,0.7996631635966784,0.16885865828780428,0.1888658131800564,0.09550008472337762,0.7023878181095187,0.048695297327843355,0.0632337199886035
180,45.499741077423096,5,6,0.2288296,0.15491055,0.7990674495731749,0.16844834963435248,0.188269898822348,0.0948959901888261,0.695807979710069,0.049563526019562085,0.06190456618562426
181,6.646215915679932,5,0,0.22962962,0.17886311,0.7984977243879501,0.16803130693291785,0.18844723325412543,0.09412816061975988,0.7004981204400208,0.048998327730931567,0.06231960396545654
182,47.43202185630798,6,6,0.22781126,0.1758248,0.7979423711254938,0.1713226346828109,0.18722124929534242,0.09490481459277755,0.6905617253328334,0.05000829910281296,0.06311867253325423
183,6.816854953765869,5,0,0.20724155,0.16860765,0.7973770058283967,0.16974091978141384,0.18844522409575562,0.09383179237324796,0.7002045452388655,0.0503756520052356,0.06489805956758493
184,46.76808500289917,6,6,0.20496237,0.16606905,0.7968456128955513,0.16944582218869722,0.18750811856120003,0.09624592578873074,0.6946055726530785,0.05060429579258364,0.06406401795286591
185,6.415369987487793,5,0,0.20680468,0.15681808,0.7962912127113715,0.17462237488517665,0.18630603860646422,0.0902962050798559,0.6980806389810548,0.05100010326516178,0.06374266026371124
186,46.272583961486816,5,6,0.20525517,0.15330257,0.7957610426270053,0.16886267033809094,0.18468549974991957,0.09199274433400194,0.6982920273512467,0.05029261048226983,0.06314499647242784
187,6.879899978637695,5,0,0.2363654,0.19829692,0.7951731515363691,0.17475016140307376,0.1827454498566272,0.0919066061340243,0.6843265606349856,0.04943587384317047,0.06353365482074172
188,45.89435696601868,5,6,0.23423328,0.19587381,0.7945562510586481,0.1706302016399218,0.182990387808975,0.09352776895602055,0.6780879275891032,0.04940158201470221,0.06389689082310546
189,6.965544939041138,5,0,0.26001588,0.1541463,0.7938999585717686,0.1736499318259735,0.18377560190145545,0.09372267769924718,0.6704933840062691,0.050782178923388606,0.06234575387302299
190,46.193800926208496,5,6,0.25740096,0.15173946,0.7932960111687575,0.17640923284355076,0.18278768050852756,0.09324661149368024,0.6810880932319185,0.051215920007672514,0.06218487156868703
191,8.268880844116211,6,0,0.22934037,0.17100531,0.7926585054576522,0.17503107162852025,0.18307467511018602,0.09310883523165074,0.6589841500966237,0.05139374341816376,0.06199134671918681
192,40.83018612861633,5,5,0.22756785,0.16849081,0.7919468595502676,0.16954329272904128,0.18703885497797212,0.09018885290756576,0.658582862609514,0.0515182014614954,0.06192854760515784
193,6.691198825836182,5,0,0.18914579,0.18341593,0.7912166385906128,0.16979972293060075,0.1903533931170405,0.09082494422845626,0.6486959847485525,0.051668865065045165,0.06126168767608799
194,46.12894892692566,5,6,0.18777381,0.1804958,0.7904447899562208,0.17232032048559034,0.18929525953962634,0.09263275193596128,0.6435742028655969,0.05106552935408147,0.061989910908235475
195,6.8466010093688965,5,0,0.17442507,0.1476164,0.7896629915520123,0.17134385911733743,0.18797482594655776,0.08872680142665952,0.6376873594096205,0.05089851919803161,0.06066456563760445
196,45.5491681098938,5,6,0.17195655,0.14446409,0.78889941550228,0.17136191220893476,0.1922949426631917,0.08552507333740379,0.63003633034343,0.051694755503555595,0.05958726018451406
197,6.622189998626709,5,0,0.2270718,0.15226401,0.7880273620838862,0.17037598647541488,0.1904096392485438,0.08671468057187806,0.6088168075261345,0.0532743809134079,0.05996338205101707
198,47.116332054138184,6,6,0.22567517,0.15027629,0.7871182570366501,0.17472292312821772,0.1880526662410933,0.08581130167257402,0.6075440869399773,0.052035678238019877,0.05918727290555102
199,6.948091983795166,5,0,0.23434113,0.1627665,0.7861953086184953,0.17669502028796974,0.1885232911205297,0.087654056141391,0.6024236120900385,0.05176456387752107,0.05983647040614108
